codigo_ine,nombre,nombre_oficial,provincia_codigo,activo
05249,Umbrías,Umbrías,05,True
05251,Vadillo de la Sierra,Vadillo de la Sierra,05,True
05252,Valdecasa,Valdecasa,05,True
05253,Vega de Santa María,Vega de Santa María,05,True
05254,Velayos,Velayos,05,True
05256,Villaflor,Villaflor,05,True
05257,Villafranca de la Sierra,Villafranca de la Sierra,05,True
05258,Villanueva de Gómez,Villanueva de Gómez,05,True
05259,Villanueva del Aceral,Villanueva del Aceral,05,True
05260,Villanueva del Campillo,Villanueva del Campillo,05,True
05261,Villar de Corneja,Villar de Corneja,05,True
05262,Villarejo del Valle,Villarejo del Valle,05,True
05263,Villatoro,Villatoro,05,True
05264,Viñegra de Moraña,Viñegra de Moraña,05,True
05265,Vita,Vita,05,True
05266,Zapardiel de la Cañada,Zapardiel de la Cañada,05,True
05267,Zapardiel de la Ribera,Zapardiel de la Ribera,05,True
05901,San Juan de Gredos,San Juan de Gredos,05,True
05902,Santa María del Cubillo,Santa María del Cubillo,05,True
05903,Diego del Carpio,Diego del Carpio,05,True
05904,Santiago del Tormes,Santiago del Tormes,05,True
05905,Villanueva de Ávila,Villanueva de Ávila,05,True
06001,Acedera,Acedera,06,True
06002,Aceuchal,Aceuchal,06,True
06003,Ahillones,Ahillones,06,True
06004,Alange,Alange,06,True
06005,"Albuera, La","Albuera, La",06,True
06006,Alburquerque,Alburquerque,06,True
06007,Alconchel,Alconchel,06,True
06008,Alconera,Alconera,06,True
06009,Aljucén,Aljucén,06,True
06010,Almendral,Almendral,06,True
06011,Almendralejo,Almendralejo,06,True
06012,Arroyo de San Serván,Arroyo de San Serván,06,True
06013,Atalaya,Atalaya,06,True
06014,Azuaga,Azuaga,06,True
06015,Badajoz,Badajoz,06,True
06016,Barcarrota,Barcarrota,06,True
06017,Baterno,Baterno,06,True
06018,Benquerencia de la Serena,Benquerencia de la Serena,06,True
06019,Berlanga,Berlanga,06,True
06020,Bienvenida,Bienvenida,06,True
06021,Bodonal de la Sierra,Bodonal de la Sierra,06,True
06022,Burguillos del Cerro,Burguillos del Cerro,06,True
06023,Cabeza del Buey,Cabeza del Buey,06,True
06024,Cabeza la Vaca,Cabeza la Vaca,06,True
06025,Calamonte,Calamonte,06,True
06026,Calera de León,Calera de León,06,True
06027,Calzadilla de los Barros,Calzadilla de los Barros,06,True
06028,Campanario,Campanario,06,True
06029,Campillo de Llerena,Campillo de Llerena,06,True
06030,Capilla,Capilla,06,True
06031,Carmonita,Carmonita,06,True
06032,"Carrascalejo, El","Carrascalejo, El",06,True
06033,Casas de Don Pedro,Casas de Don Pedro,06,True
06034,Casas de Reina,Casas de Reina,06,True
06035,Castilblanco,Castilblanco,06,True
06036,Castuera,Castuera,06,True
06037,"Codosera, La","Codosera, La",06,True
06038,Cordobilla de Lácara,Cordobilla de Lácara,06,True
06039,"Coronada, La","Coronada, La",06,True
06040,Corte de Peleas,Corte de Peleas,06,True
06041,Cristina,Cristina,06,True
06042,Cheles,Cheles,06,True
06043,Don Álvaro,Don Álvaro,06,True
06044,Don Benito,Don Benito,06,True
06045,Entrín Bajo,Entrín Bajo,06,True
06046,Esparragalejo,Esparragalejo,06,True
06047,Esparragosa de la Serena,Esparragosa de la Serena,06,True
06048,Esparragosa de Lares,Esparragosa de Lares,06,True
06049,Feria,Feria,06,True
06050,Fregenal de la Sierra,Fregenal de la Sierra,06,True
06051,Fuenlabrada de los Montes,Fuenlabrada de los Montes,06,True
06052,Fuente de Cantos,Fuente de Cantos,06,True
06053,Fuente del Arco,Fuente del Arco,06,True
06054,Fuente del Maestre,Fuente del Maestre,06,True
06055,Fuentes de León,Fuentes de León,06,True
06056,Garbayuela,Garbayuela,06,True
06057,Garlitos,Garlitos,06,True
06058,"Garrovilla, La","Garrovilla, La",06,True
06059,Granja de Torrehermosa,Granja de Torrehermosa,06,True
06060,Guareña,Guareña,06,True
06061,"Haba, La","Haba, La",06,True
06062,Helechosa de los Montes,Helechosa de los Montes,06,True
06063,Herrera del Duque,Herrera del Duque,06,True
06064,Higuera de la Serena,Higuera de la Serena,06,True
06065,Higuera de Llerena,Higuera de Llerena,06,True
06066,Higuera de Vargas,Higuera de Vargas,06,True
06067,Higuera la Real,Higuera la Real,06,True
06068,Hinojosa del Valle,Hinojosa del Valle,06,True
06069,Hornachos,Hornachos,06,True
06070,Jerez de los Caballeros,Jerez de los Caballeros,06,True
06071,"Lapa, La","Lapa, La",06,True
06072,Lobón,Lobón,06,True
06073,Llera,Llera,06,True
06074,Llerena,Llerena,06,True
06075,Magacela,Magacela,06,True
06076,Maguilla,Maguilla,06,True
06077,Malcocinado,Malcocinado,06,True
06078,Malpartida de la Serena,Malpartida de la Serena,06,True
06079,Manchita,Manchita,06,True
06080,Medellín,Medellín,06,True
06081,Medina de las Torres,Medina de las Torres,06,True
06082,Mengabril,Mengabril,06,True
06083,Mérida,Mérida,06,True
06084,Mirandilla,Mirandilla,06,True
06085,Monesterio,Monesterio,06,True
06086,Montemolín,Montemolín,06,True
06087,Monterrubio de la Serena,Monterrubio de la Serena,06,True
06088,Montijo,Montijo,06,True
06089,"Morera, La","Morera, La",06,True
06090,"Nava de Santiago, La","Nava de Santiago, La",06,True
06091,Navalvillar de Pela,Navalvillar de Pela,06,True
06092,Nogales,Nogales,06,True
06093,Oliva de la Frontera,Oliva de la Frontera,06,True
06094,Oliva de Mérida,Oliva de Mérida,06,True
06095,Olivenza,Olivenza,06,True
06096,Orellana de la Sierra,Orellana de la Sierra,06,True
06097,Orellana la Vieja,Orellana la Vieja,06,True
06098,Palomas,Palomas,06,True
06099,"Parra, La","Parra, La",06,True
06100,Peñalsordo,Peñalsordo,06,True
06101,Peraleda del Zaucejo,Peraleda del Zaucejo,06,True
06102,Puebla de Alcocer,Puebla de Alcocer,06,True
06103,Puebla de la Calzada,Puebla de la Calzada,06,True
06104,Puebla de la Reina,Puebla de la Reina,06,True
06105,Puebla del Maestre,Puebla del Maestre,06,True
06106,Puebla del Prior,Puebla del Prior,06,True
06107,Puebla de Obando,Puebla de Obando,06,True
06108,Puebla de Sancho Pérez,Puebla de Sancho Pérez,06,True
06109,Quintana de la Serena,Quintana de la Serena,06,True
06110,Reina,Reina,06,True
06111,Rena,Rena,06,True
06112,Retamal de Llerena,Retamal de Llerena,06,True
06113,Ribera del Fresno,Ribera del Fresno,06,True
06114,Risco,Risco,06,True
06115,"Roca de la Sierra, La","Roca de la Sierra, La",06,True
06116,Salvaleón,Salvaleón,06,True
06117,Salvatierra de los Barros,Salvatierra de los Barros,06,True
06118,Sancti-Spíritus,Sancti-Spíritus,06,True
06119,San Pedro de Mérida,San Pedro de Mérida,06,True
06120,Santa Amalia,Santa Amalia,06,True
06121,Santa Marta,Santa Marta,06,True
06122,"Santos de Maimona, Los","Santos de Maimona, Los",06,True
06123,San Vicente de Alcántara,San Vicente de Alcántara,06,True
06124,Segura de León,Segura de León,06,True
06125,Siruela,Siruela,06,True
06126,Solana de los Barros,Solana de los Barros,06,True
06127,Talarrubias,Talarrubias,06,True
06128,Talavera la Real,Talavera la Real,06,True
06129,Táliga,Táliga,06,True
06130,Tamurejo,Tamurejo,06,True
06131,Torre de Miguel Sesmero,Torre de Miguel Sesmero,06,True
06132,Torremayor,Torremayor,06,True
06133,Torremejía,Torremejía,06,True
06134,Trasierra,Trasierra,06,True
06135,Trujillanos,Trujillanos,06,True
06136,Usagre,Usagre,06,True
06137,Valdecaballeros,Valdecaballeros,06,True
06138,Valdetorres,Valdetorres,06,True
06139,Valencia de las Torres,Valencia de las Torres,06,True
06140,Valencia del Mombuey,Valencia del Mombuey,06,True
06141,Valencia del Ventoso,Valencia del Ventoso,06,True
06142,Valverde de Burguillos,Valverde de Burguillos,06,True
06143,Valverde de Leganés,Valverde de Leganés,06,True
06144,Valverde de Llerena,Valverde de Llerena,06,True
06145,Valverde de Mérida,Valverde de Mérida,06,True
06146,Valle de la Serena,Valle de la Serena,06,True
06147,Valle de Matamoros,Valle de Matamoros,06,True
06148,Valle de Santa Ana,Valle de Santa Ana,06,True
06149,Villafranca de los Barros,Villafranca de los Barros,06,True
06150,Villagarcía de la Torre,Villagarcía de la Torre,06,True
06151,Villagonzalo,Villagonzalo,06,True
06152,Villalba de los Barros,Villalba de los Barros,06,True
06153,Villanueva de la Serena,Villanueva de la Serena,06,True
06154,Villanueva del Fresno,Villanueva del Fresno,06,True
06155,Villar del Rey,Villar del Rey,06,True
06156,Villar de Rena,Villar de Rena,06,True
06157,Villarta de los Montes,Villarta de los Montes,06,True
06158,Zafra,Zafra,06,True
06159,Zahínos,Zahínos,06,True
06160,Zalamea de la Serena,Zalamea de la Serena,06,True
06161,Zarza-Capilla,Zarza-Capilla,06,True
06162,"Zarza, La","Zarza, La",06,True
06901,Valdelacalzada,Valdelacalzada,06,True
06902,Pueblonuevo del Guadiana,Pueblonuevo del Guadiana,06,True
06903,Guadiana,Guadiana,06,True
07001,Alaró,Alaró,07,True
07002,Alaior,Alaior,07,True
07003,Alcúdia,Alcúdia,07,True
07004,Algaida,Algaida,07,True
07005,Andratx,Andratx,07,True
07006,Artà,Artà,07,True
07007,Banyalbufar,Banyalbufar,07,True
07008,Binissalem,Binissalem,07,True
07009,Búger,Búger,07,True
07010,Bunyola,Bunyola,07,True
07011,Calvià,Calvià,07,True
07012,Campanet,Campanet,07,True
07013,Campos,Campos,07,True
07014,Capdepera,Capdepera,07,True
07015,Ciutadella de Menorca,Ciutadella de Menorca,07,True
07016,Consell,Consell,07,True
07017,Costitx,Costitx,07,True
07018,Deià,Deià,07,True
07019,Escorca,Escorca,07,True
07020,Esporles,Esporles,07,True
07021,Estellencs,Estellencs,07,True
07022,Felanitx,Felanitx,07,True
07023,Ferreries,Ferreries,07,True
07024,Formentera,Formentera,07,True
07025,Fornalutx,Fornalutx,07,True
07026,Eivissa,Eivissa,07,True
07027,Inca,Inca,07,True
07028,Lloret de Vistalegre,Lloret de Vistalegre,07,True
07029,Lloseta,Lloseta,07,True
07030,Llubí,Llubí,07,True
07031,Llucmajor,Llucmajor,07,True
07032,Maó,Maó,07,True
07033,Manacor,Manacor,07,True
07034,Mancor de la Vall,Mancor de la Vall,07,True
07035,Maria de la Salut,Maria de la Salut,07,True
07036,Marratxí,Marratxí,07,True
07037,"Mercadal, Es","Mercadal, Es",07,True
07038,Montuïri,Montuïri,07,True
07039,Muro,Muro,07,True
07040,Palma,Palma,07,True
07041,Petra,Petra,07,True
07042,Pollença,Pollença,07,True
07043,Porreres,Porreres,07,True
07044,"Pobla, Sa","Pobla, Sa",07,True
07045,Puigpunyent,Puigpunyent,07,True
07046,Sant Antoni de Portmany,Sant Antoni de Portmany,07,True
07047,Sencelles,Sencelles,07,True
07048,Sant Josep de sa Talaia,Sant Josep de sa Talaia,07,True
07049,Sant Joan,Sant Joan,07,True
07050,Sant Joan de Labritja,Sant Joan de Labritja,07,True
07051,Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07,True
07052,Sant Lluís,Sant Lluís,07,True
07053,Santa Eugènia,Santa Eugènia,07,True
07054,Santa Eulària des Riu,Santa Eulària des Riu,07,True
07055,Santa Margalida,Santa Margalida,07,True
07056,Santa María del Camí,Santa María del Camí,07,True
07057,Santanyí,Santanyí,07,True
07058,Selva,Selva,07,True
07059,"Salines, Ses","Salines, Ses",07,True
07060,Sineu,Sineu,07,True
07061,Sóller,Sóller,07,True
07062,Son Servera,Son Servera,07,True
07063,Valldemossa,Valldemossa,07,True
07064,"Castell, Es","Castell, Es",07,True
07065,Vilafranca de Bonany,Vilafranca de Bonany,07,True
07901,Ariany,Ariany,07,True
07902,"Migjorn Gran, Es","Migjorn Gran, Es",07,True
08001,Abrera,Abrera,08,True
08002,Aguilar de Segarra,Aguilar de Segarra,08,True
08003,Alella,Alella,08,True
08004,Alpens,Alpens,08,True
08005,"Ametlla del Vallès, L'","Ametlla del Vallès, L'",08,True
08006,Arenys de Mar,Arenys de Mar,08,True
08007,Arenys de Munt,Arenys de Munt,08,True
08008,Argençola,Argençola,08,True
08009,Argentona,Argentona,08,True
08010,Artés,Artés,08,True
08011,Avià,Avià,08,True
08012,Avinyó,Avinyó,08,True
08013,Avinyonet del Penedès,Avinyonet del Penedès,08,True
08014,Aiguafreda,Aiguafreda,08,True
08015,Badalona,Badalona,08,True
08016,Bagà,Bagà,08,True
08017,Balenyà,Balenyà,08,True
08018,Balsareny,Balsareny,08,True
08019,Barcelona,Barcelona,08,True
08020,Begues,Begues,08,True
08021,Bellprat,Bellprat,08,True
08022,Berga,Berga,08,True
08023,Bigues i Riells del Fai,Bigues i Riells del Fai,08,True
08024,Borredà,Borredà,08,True
08025,"Bruc, El","Bruc, El",08,True
08026,"Brull, El","Brull, El",08,True
08027,"Cabanyes, Les","Cabanyes, Les",08,True
08028,Cabrera d'Anoia,Cabrera d'Anoia,08,True
08029,Cabrera de Mar,Cabrera de Mar,08,True
08030,Cabrils,Cabrils,08,True
08031,Calaf,Calaf,08,True
08032,Caldes d'Estrac,Caldes d'Estrac,08,True
08033,Caldes de Montbui,Caldes de Montbui,08,True
08034,Calders,Calders,08,True
08035,Calella,Calella,08,True
08036,Calonge de Segarra,Calonge de Segarra,08,True
08037,Calldetenes,Calldetenes,08,True
08038,Callús,Callús,08,True
08039,Campins,Campins,08,True
08040,Canet de Mar,Canet de Mar,08,True
08041,Canovelles,Canovelles,08,True
08042,Cànoves i Samalús,Cànoves i Samalús,08,True
08043,Canyelles,Canyelles,08,True
08044,Capellades,Capellades,08,True
08045,Capolat,Capolat,08,True
08046,Cardedeu,Cardedeu,08,True
08047,Cardona,Cardona,08,True
08048,Carme,Carme,08,True
08049,Casserres,Casserres,08,True
08050,Castellar del Riu,Castellar del Riu,08,True
08051,Castellar del Vallès,Castellar del Vallès,08,True
08052,Castellar de n'Hug,Castellar de n'Hug,08,True
08053,Castellbell i el Vilar,Castellbell i el Vilar,08,True
08054,Castellbisbal,Castellbisbal,08,True
08055,Castellcir,Castellcir,08,True
08056,Castelldefels,Castelldefels,08,True
08057,Castell de l'Areny,Castell de l'Areny,08,True
08058,Castellet i la Gornal,Castellet i la Gornal,08,True
08059,Castellfollit del Boix,Castellfollit del Boix,08,True
08060,Castellfollit de Riubregós,Castellfollit de Riubregós,08,True
08061,Castellgalí,Castellgalí,08,True
08062,Castellnou de Bages,Castellnou de Bages,08,True
08063,Castellolí,Castellolí,08,True
08064,Castellterçol,Castellterçol,08,True
08065,Castellví de la Marca,Castellví de la Marca,08,True
08066,Castellví de Rosanes,Castellví de Rosanes,08,True
08067,Centelles,Centelles,08,True
08068,Cervelló,Cervelló,08,True
08069,Collbató,Collbató,08,True
08070,Collsuspina,Collsuspina,08,True
08071,Copons,Copons,08,True
08072,Corbera de Llobregat,Corbera de Llobregat,08,True
08073,Cornellà de Llobregat,Cornellà de Llobregat,08,True
08074,Cubelles,Cubelles,08,True
08075,Dosrius,Dosrius,08,True
08076,Esparreguera,Esparreguera,08,True
08077,Esplugues de Llobregat,Esplugues de Llobregat,08,True
08078,"Espunyola, L'","Espunyola, L'",08,True
08079,"Estany, L'","Estany, L'",08,True
08080,Fígols,Fígols,08,True
08081,Fogars de Montclús,Fogars de Montclús,08,True
08082,Fogars de la Selva,Fogars de la Selva,08,True
08083,Folgueroles,Folgueroles,08,True
08084,Fonollosa,Fonollosa,08,True
08085,Font-rubí,Font-rubí,08,True
08086,"Franqueses del Vallès, Les","Franqueses del Vallès, Les",08,True
08087,Gallifa,Gallifa,08,True
08088,"Garriga, La","Garriga, La",08,True
08089,Gavà,Gavà,08,True
08090,Gaià,Gaià,08,True
08091,Gelida,Gelida,08,True
08092,Gironella,Gironella,08,True
08093,Gisclareny,Gisclareny,08,True
08094,"Granada, La","Granada, La",08,True
08095,Granera,Granera,08,True
08096,Granollers,Granollers,08,True
08097,Gualba,Gualba,08,True
08098,Sant Salvador de Guardiola,Sant Salvador de Guardiola,08,True
08099,Guardiola de Berguedà,Guardiola de Berguedà,08,True
08100,Gurb,Gurb,08,True
08101,"Hospitalet de Llobregat, L'","Hospitalet de Llobregat, L'",08,True
08102,Igualada,Igualada,08,True
08103,Jorba,Jorba,08,True
08104,"Llacuna, La","Llacuna, La",08,True
08105,"Llagosta, La","Llagosta, La",08,True
08106,Llinars del Vallès,Llinars del Vallès,08,True
08107,Lliçà d'Amunt,Lliçà d'Amunt,08,True
08108,Lliçà de Vall,Lliçà de Vall,08,True
08109,Lluçà,Lluçà,08,True
08110,Malgrat de Mar,Malgrat de Mar,08,True
08111,Malla,Malla,08,True
08112,Manlleu,Manlleu,08,True
08113,Manresa,Manresa,08,True
08114,Martorell,Martorell,08,True
08115,Martorelles,Martorelles,08,True
08116,"Masies de Roda, Les","Masies de Roda, Les",08,True
08117,"Masies de Voltregà, Les","Masies de Voltregà, Les",08,True
08118,"Masnou, El","Masnou, El",08,True
08119,Masquefa,Masquefa,08,True
08120,Matadepera,Matadepera,08,True
08121,Mataró,Mataró,08,True
08122,Mediona,Mediona,08,True
08123,Molins de Rei,Molins de Rei,08,True
08124,Mollet del Vallès,Mollet del Vallès,08,True
08125,Montcada i Reixac,Montcada i Reixac,08,True
08126,Montgat,Montgat,08,True
08127,Monistrol de Montserrat,Monistrol de Montserrat,08,True
08128,Monistrol de Calders,Monistrol de Calders,08,True
08129,Muntanyola,Muntanyola,08,True
08130,Montclar,Montclar,08,True
08131,Montesquiu,Montesquiu,08,True
08132,Montmajor,Montmajor,08,True
08133,Montmaneu,Montmaneu,08,True
08134,Figaró-Montmany,Figaró-Montmany,08,True
08135,Montmeló,Montmeló,08,True
08136,Montornès del Vallès,Montornès del Vallès,08,True
08137,Montseny,Montseny,08,True
08138,Moià,Moià,08,True
08139,Mura,Mura,08,True
08140,Navarcles,Navarcles,08,True
08141,Navàs,Navàs,08,True
08142,"Nou de Berguedà, La","Nou de Berguedà, La",08,True
08143,Òdena,Òdena,08,True
08144,Olvan,Olvan,08,True
08145,Olèrdola,Olèrdola,08,True
08146,Olesa de Bonesvalls,Olesa de Bonesvalls,08,True
08147,Olesa de Montserrat,Olesa de Montserrat,08,True
08148,Olivella,Olivella,08,True
08149,Olost,Olost,08,True
08150,Orís,Orís,08,True
08151,Oristà,Oristà,08,True
08152,Orpí,Orpí,08,True
08153,Òrrius,Òrrius,08,True
08154,Pacs del Penedès,Pacs del Penedès,08,True
08155,Palafolls,Palafolls,08,True
08156,Palau-solità i Plegamans,Palau-solità i Plegamans,08,True
08157,Pallejà,Pallejà,08,True
08158,"Papiol, El","Papiol, El",08,True
08159,Parets del Vallès,Parets del Vallès,08,True
08160,Perafita,Perafita,08,True
08161,Piera,Piera,08,True
08162,"Hostalets de Pierola, Els","Hostalets de Pierola, Els",08,True
08163,Pineda de Mar,Pineda de Mar,08,True
08164,"Pla del Penedès, El","Pla del Penedès, El",08,True
08165,"Pobla de Claramunt, La","Pobla de Claramunt, La",08,True
08166,"Pobla de Lillet, La","Pobla de Lillet, La",08,True
08167,Polinyà,Polinyà,08,True
08168,Pontons,Pontons,08,True
08169,"Prat de Llobregat, El","Prat de Llobregat, El",08,True
08170,"Prats de Rei, Els","Prats de Rei, Els",08,True
08171,Prats de Lluçanès,Prats de Lluçanès,08,True
08172,Premià de Mar,Premià de Mar,08,True
08174,Puigdàlber,Puigdàlber,08,True
08175,Puig-reig,Puig-reig,08,True
08176,Pujalt,Pujalt,08,True
08177,"Quar, La","Quar, La",08,True
08178,Rajadell,Rajadell,08,True
08179,Rellinars,Rellinars,08,True
08180,Ripollet,Ripollet,08,True
08181,"Roca del Vallès, La","Roca del Vallès, La",08,True
08182,"Pont de Vilomara i Rocafort, El","Pont de Vilomara i Rocafort, El",08,True
08183,Roda de Ter,Roda de Ter,08,True
08184,Rubí,Rubí,08,True
08185,Rubió,Rubió,08,True
08187,Sabadell,Sabadell,08,True
08188,Sagàs,Sagàs,08,True
08189,Sant Pere Sallavinera,Sant Pere Sallavinera,08,True
08190,Saldes,Saldes,08,True
08191,Sallent,Sallent,08,True
08192,Santpedor,Santpedor,08,True
08193,Sant Iscle de Vallalta,Sant Iscle de Vallalta,08,True
08194,Sant Adrià de Besòs,Sant Adrià de Besòs,08,True
08195,Sant Agustí de Lluçanès,Sant Agustí de Lluçanès,08,True
08196,Sant Andreu de la Barca,Sant Andreu de la Barca,08,True
08197,Sant Andreu de Llavaneres,Sant Andreu de Llavaneres,08,True
08198,Sant Antoni de Vilamajor,Sant Antoni de Vilamajor,08,True
08199,Sant Bartomeu del Grau,Sant Bartomeu del Grau,08,True
08200,Sant Boi de Llobregat,Sant Boi de Llobregat,08,True
08201,Sant Boi de Lluçanès,Sant Boi de Lluçanès,08,True
08202,Sant Celoni,Sant Celoni,08,True
08203,Sant Cebrià de Vallalta,Sant Cebrià de Vallalta,08,True
08204,Sant Climent de Llobregat,Sant Climent de Llobregat,08,True
08205,Sant Cugat del Vallès,Sant Cugat del Vallès,08,True
08206,Sant Cugat Sesgarrigues,Sant Cugat Sesgarrigues,08,True
08207,Sant Esteve de Palautordera,Sant Esteve de Palautordera,08,True
08208,Sant Esteve Sesrovires,Sant Esteve Sesrovires,08,True
08209,Sant Fost de Campsentelles,Sant Fost de Campsentelles,08,True
08210,Sant Feliu de Codines,Sant Feliu de Codines,08,True
08211,Sant Feliu de Llobregat,Sant Feliu de Llobregat,08,True
08212,Sant Feliu Sasserra,Sant Feliu Sasserra,08,True
08213,Sant Fruitós de Bages,Sant Fruitós de Bages,08,True
08214,Vilassar de Dalt,Vilassar de Dalt,08,True
08215,Sant Hipòlit de Voltregà,Sant Hipòlit de Voltregà,08,True
08216,Sant Jaume de Frontanyà,Sant Jaume de Frontanyà,08,True
08217,Sant Joan Despí,Sant Joan Despí,08,True
08218,Sant Joan de Vilatorrada,Sant Joan de Vilatorrada,08,True
08219,Vilassar de Mar,Vilassar de Mar,08,True
08220,Sant Julià de Vilatorta,Sant Julià de Vilatorta,08,True
08221,Sant Just Desvern,Sant Just Desvern,08,True
08222,Sant Llorenç d'Hortons,Sant Llorenç d'Hortons,08,True
08223,Sant Llorenç Savall,Sant Llorenç Savall,08,True
