codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp
39,Cantabria,EDUARDO OBREGÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15493&index=1&lang=es_ES,=15493,2026-01-27T18:52:09.205245
40,Segovia,NICOMEDES GARCÍA GÓMEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2278&index=1&lang=es_ES,=2278,2026-01-27T18:52:12.663877
40,Segovia,IE UNIVERSIDAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4033&index=1&lang=es_ES,=4033,2026-01-27T18:52:12.684692
40,Segovia,CENTRO NACIONAL DEL VIDRIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10163&index=1&lang=es_ES,=10163,2026-01-27T18:52:12.705495
40,Segovia,DON JUAN DE BORBÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10309&index=1&lang=es_ES,=10309,2026-01-27T18:52:12.726345
40,Segovia,CABALLO DE PURA RAZA ESPAÑOL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10370&index=1&lang=es_ES,=10370,2026-01-27T18:52:12.748063
40,Segovia,DIEGO DE SAGREDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10393&index=1&lang=es_ES,=10393,2026-01-27T18:52:12.767742
40,Segovia,EL ADELANTADO DE SEGOVIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14297&index=1&lang=es_ES,=14297,2026-01-27T18:52:12.786742
40,Segovia,REAL INGENIO DE LA MONEDA DE SEGOVIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14519&index=1&lang=es_ES,=14519,2026-01-27T18:52:12.799487
40,Segovia,BOSÉ-DOMINGUÍN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15072&index=1&lang=es_ES,=15072,2026-01-27T18:52:12.819901
40,Segovia,HAIAC-FUNDACIÓN HISPANO AFRICANA PARA EL INTERCAMBIO ARTÍSTICO Y CULTURAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15148&index=1&lang=es_ES,=15148,2026-01-27T18:52:12.831147
40,Segovia,VALSAÍN PARA LA PROMOCIÓN Y DEFENSA DE LOS VALORES DEMOCRÁTICOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15280&index=1&lang=es_ES,=15280,2026-01-27T18:52:12.850820
40,Segovia,MUÑECOS POR EL DESARROLLO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15355&index=1&lang=es_ES,=15355,2026-01-27T18:52:12.878897
40,Segovia,SANTA EULALIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17191&index=1&lang=es_ES,=17191,2026-01-27T18:52:12.902406
40,Segovia,ALBRICIAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17192&index=1&lang=es_ES,=17192,2026-01-27T18:52:12.923083
40,Segovia,"LA FUEMTE (de la iniciativa empresarial, trabajo y espíritu emprendedor)",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17194&index=1&lang=es_ES,=17194,2026-01-27T18:52:12.943671
40,Segovia,CENTEA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17195&index=1&lang=es_ES,=17195,2026-01-27T18:52:12.964374
40,Segovia,ABRAZA LA TIERRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17448&index=1&lang=es_ES,=17448,2026-01-27T18:52:12.983662
40,Segovia,PARA EL DESARROLLO RURAL MACARIO ASENJO PONCE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17511&index=1&lang=es_ES,=17511,2026-01-27T18:52:13.005857
40,Segovia,VICTOR BARRIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18030&index=1&lang=es_ES,=18030,2026-01-27T18:52:13.030072
40,Segovia,TIERRA HABITADA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18253&index=1&lang=es_ES,=18253,2026-01-27T18:52:13.057537
40,Segovia,TITIRIMUNDI-JULIO MICHEL VILLACORTA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18753&index=1&lang=es_ES,=18753,2026-01-27T18:52:13.078000
40,Segovia,"FBS PARA EL ESTUDIO DE LA HUELLA HISTORICA DE LA FOTOGRAFIA ESTEREOSCOPICA, COMO CIENCIA Y ARTE",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18913&index=1&lang=es_ES,=18913,2026-01-27T18:52:13.099292
40,Segovia,RVDO D.MANUEL SORIANO BARBERO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=19118&index=1&lang=es_ES,=19118,2026-01-27T18:52:13.108689
41,Sevilla,INSTITUTO FAMILIAR DE EDUCACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2207&index=1&lang=es_ES,=2207,2026-01-27T18:52:16.588458
41,Sevilla,GONZÁLEZ-ABREU INSTITUTO HISPANO CUBANO DE HISTORIA DE AMÉRICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2211&index=1&lang=es_ES,=2211,2026-01-27T18:52:16.603169
41,Sevilla,REN DE INVESTIGACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2443&index=1&lang=es_ES,=2443,2026-01-27T18:52:16.619481
41,Sevilla,NEUMOSUR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2485&index=1&lang=es_ES,=2485,2026-01-27T18:52:16.640426
41,Sevilla,HERNANZ CATALINA CONTRA EL CÁNCER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2506&index=1&lang=es_ES,=2506,2026-01-27T18:52:16.650699
41,Sevilla,ABRE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4057&index=1&lang=es_ES,=4057,2026-01-27T18:52:16.671264
41,Sevilla,IBEROAMERICANA PARA LA INVESTIGACIÓN Y LA PREVENCIÓN DE LA ENFERMEDAD RENAL Y CARDIOVASCULAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4102&index=1&lang=es_ES,=4102,2026-01-27T18:52:16.682570
41,Sevilla,REAL MAESTRANZA DE CABALLERÍA DE SEVILLA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4238&index=1&lang=es_ES,=4238,2026-01-27T18:52:16.698269
41,Sevilla,PARA EL AVANCE DEL CONOCIMIENTO CIENTÍFICO Y LAS TECNOLOGÍAS EN SERVICIO SOCIALES Y DE SALUD (FUNDACIÓN ENEBRO),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4244&index=1&lang=es_ES,=4244,2026-01-27T18:52:16.714122
41,Sevilla,PARA LA INVESTIGACIÓN EN CONTABILIDAD Y AUDITORÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4307&index=1&lang=es_ES,=4307,2026-01-27T18:52:16.733198
41,Sevilla,ECOEM,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4695&index=1&lang=es_ES,=4695,2026-01-27T18:52:16.753944
41,Sevilla,INICIATIVAS PARA EL DESARROLLO DE LA EDUCACIÓN Y LA ACCIÓN SOLIDARIA (I.D.E.A.S),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4727&index=1&lang=es_ES,=4727,2026-01-27T18:52:16.781461
41,Sevilla,SEMBRANDO FUTURO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4793&index=1&lang=es_ES,=4793,2026-01-27T18:52:16.795217
41,Sevilla,CARRILES LÓPEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4919&index=1&lang=es_ES,=4919,2026-01-27T18:52:16.815866
41,Sevilla,ANTONIO DOLS MAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5234&index=1&lang=es_ES,=5234,2026-01-27T18:52:16.836496
41,Sevilla,KANOUTÉ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5243&index=1&lang=es_ES,=5243,2026-01-27T18:52:16.846986
41,Sevilla,"ANDALUZA DE IMAGEN, COLOR Y ÒPTICA, FAICO",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5281&index=1&lang=es_ES,=5281,2026-01-27T18:52:16.867717
41,Sevilla,AVANZA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5315&index=1&lang=es_ES,=5315,2026-01-27T18:52:16.888113
41,Sevilla,DE LA FORMACIÓN PROFESIONAL PARA EL EMPLEO FORPE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5423&index=1&lang=es_ES,=5423,2026-01-27T18:52:16.903963
41,Sevilla,"MÉDICA PARA LA INVESTIGACIÓN, FORMACIÓN Y ASISTENCIA HOLOS VITAL",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5452&index=1&lang=es_ES,=5452,2026-01-27T18:52:16.919149
41,Sevilla,PARA LA SOCIEDAD DE LA INFORMACIÓN INNOVA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5532&index=1&lang=es_ES,=5532,2026-01-27T18:52:16.952239
41,Sevilla,PASIÓN Y COMPROMISO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5538&index=1&lang=es_ES,=5538,2026-01-27T18:52:16.979227
41,Sevilla,ORIGEN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5566&index=1&lang=es_ES,=5566,2026-01-27T18:52:16.994741
41,Sevilla,DE AUTÓNOMOS Y EMPRENDEDORES (FAE),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5581&index=1&lang=es_ES,=5581,2026-01-27T18:52:17.003188
41,Sevilla,MARILLAC,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5644&index=1&lang=es_ES,=5644,2026-01-27T18:52:17.022760
41,Sevilla,JUVENTUD Y CULTURA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5710&index=1&lang=es_ES,=5710,2026-01-27T18:52:17.035051
41,Sevilla,DEPENTYA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5721&index=1&lang=es_ES,=5721,2026-01-27T18:52:17.054010
41,Sevilla,GESTRAFIC,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5737&index=1&lang=es_ES,=5737,2026-01-27T18:52:17.067033
41,Sevilla,GRAN FRATERNIDAD UNIVERSAL FUNDACIÓN DEL DR. SERGE RAYNAUD DE LA FERRIERE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10093&index=1&lang=es_ES,=10093,2026-01-27T18:52:17.085060
41,Sevilla,ENRIQUE LUÑO PEÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10116&index=1&lang=es_ES,=10116,2026-01-27T18:52:17.098732
42,Soria,NAVAPALOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2226&index=1&lang=es_ES,=2226,2026-01-27T18:52:20.576505
42,Soria,CLUB DEPORTIVO NUMANCIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2500&index=1&lang=es_ES,=2500,2026-01-27T18:52:20.614626
42,Soria,MEDINA-CELIM,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15338&index=1&lang=es_ES,=15338,2026-01-27T18:52:20.628623
42,Soria,GENESIS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17227&index=1&lang=es_ES,=17227,2026-01-27T18:52:20.651249
42,Soria,HOGARES DE MAGAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17228&index=1&lang=es_ES,=17228,2026-01-27T18:52:20.669922
42,Soria,GESTOS SOLIDARIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18057&index=1&lang=es_ES,=18057,2026-01-27T18:52:20.683427
42,Soria,RUBICON,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18441&index=1&lang=es_ES,=18441,2026-01-27T18:52:20.701592
43,Tarragona,PRIVADA TATAGHATA ESPAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15323&index=1&lang=es_ES,=15323,2026-01-27T18:52:24.161580
43,Tarragona,PROVOCANDO LA PAZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15433&index=1&lang=es_ES,=15433,2026-01-27T18:52:24.186109
43,Tarragona,PRIVADA VOCES ANCESTRALES PUENTE PARA LA DIVULGACIÓN DEL CONOCIMIENTO MILENARIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15466&index=1&lang=es_ES,=15466,2026-01-27T18:52:24.204591
43,Tarragona,AMIGOS DE RUSIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15518&index=1&lang=es_ES,=15518,2026-01-27T18:52:24.223012
43,Tarragona,ZFA ARCHITECTURAL FOUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15572&index=1&lang=es_ES,=15572,2026-01-27T18:52:24.243591
43,Tarragona,"NOELIA, NIÑOS CONTRA LA DISTROFIA MUSCULAR CONGÉNITA POR DÉFICIT DE COLÁGENO VI",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15863&index=1&lang=es_ES,=15863,2026-01-27T18:52:24.264923
43,Tarragona,"LOS TRES ARCANGELES: SAN MIGUEL, SAN GABRIEL Y SAN RAFAEL",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17229&index=1&lang=es_ES,=17229,2026-01-27T18:52:24.284381
43,Tarragona,MUSEO DEL CINE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17498&index=1&lang=es_ES,=17498,2026-01-27T18:52:24.296455
43,Tarragona,VALLBO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18119&index=1&lang=es_ES,=18119,2026-01-27T18:52:24.315634
43,Tarragona,MAYSTAR HERITAGE FOUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18652&index=1&lang=es_ES,=18652,2026-01-27T18:52:24.336239
43,Tarragona,NEUROHEART EDUCATION FOUNDATION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18453&index=1&lang=es_ES,=18453,2026-01-27T18:52:24.346491
43,Tarragona,FAMILIA PEÑA I NOFUENTES PARA LA FORMACIÓN Y AYUDA DE ADOLESCENTES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18730&index=1&lang=es_ES,=18730,2026-01-27T18:52:24.367027
43,Tarragona,DIADEGRANJA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18822&index=1&lang=es_ES,=18822,2026-01-27T18:52:24.377584
43,Tarragona,FOR THE BEST WORLD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18282&index=1&lang=es_ES,=18282,2026-01-27T18:52:24.401421
43,Tarragona,SOS CANICAT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18835&index=1&lang=es_ES,=18835,2026-01-27T18:52:24.418828
43,Tarragona,ANIMA CORDAE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18909&index=1&lang=es_ES,=18909,2026-01-27T18:52:24.433338
44,Teruel,MINDAN MANERO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4869&index=1&lang=es_ES,=4869,2026-01-27T18:52:27.954382
44,Teruel,PADRE MUNETA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15856&index=1&lang=es_ES,=15856,2026-01-27T18:52:27.982641
44,Teruel,REALES SALINAS DE ARCOS DE LAS SALINAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18137&index=1&lang=es_ES,=18137,2026-01-27T18:52:28.001029
44,Teruel,FOROS DE LA CONCORDIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18136&index=1&lang=es_ES,=18136,2026-01-27T18:52:28.021986
44,Teruel,RESTAURANTES SOSTENIBLES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18545&index=1&lang=es_ES,=18545,2026-01-27T18:52:28.042647
44,Teruel,GEA GESTION TERRITORIAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18694&index=1&lang=es_ES,=18694,2026-01-27T18:52:28.058327
45,Toledo,GOLF,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3432&index=1&lang=es_ES,=3432,2026-01-27T18:52:31.520852
45,Toledo,CARRAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4767&index=1&lang=es_ES,=4767,2026-01-27T18:52:31.536301
45,Toledo,CULTURA Y JUEGO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5131&index=1&lang=es_ES,=5131,2026-01-27T18:52:31.556875
45,Toledo,IN-NOVA CASTILLA LA MANCHA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5408&index=1&lang=es_ES,=5408,2026-01-27T18:52:31.576584
45,Toledo,KOKARI PARA LA ENSEÑANZA Y DESARROLLO EN AFRICA OCCIDENTAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5463&index=1&lang=es_ES,=5463,2026-01-27T18:52:31.592285
45,Toledo,DEPORTE Y SOLIDARIDAD TOLEDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5464&index=1&lang=es_ES,=5464,2026-01-27T18:52:31.608432
45,Toledo,FACILÍSIMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5574&index=1&lang=es_ES,=5574,2026-01-27T18:52:31.631167
45,Toledo,REAL FUNDACIÓN DE TOLEDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10001&index=1&lang=es_ES,=10001,2026-01-27T18:52:31.649937
45,Toledo,CASA DUCAL DE MEDINACELI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10134&index=1&lang=es_ES,=10134,2026-01-27T18:52:31.660105
45,Toledo,LUIS BELLO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10363&index=1&lang=es_ES,=10363,2026-01-27T18:52:31.680678
45,Toledo,MONTES DE TOLEDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14035&index=1&lang=es_ES,=14035,2026-01-27T18:52:31.691217
45,Toledo,CULTURA Y CAMBIO SOCIAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14070&index=1&lang=es_ES,=14070,2026-01-27T18:52:31.711569
45,Toledo,CENTRO INTERNACIONAL DE TOLEDO PARA LA PAZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14674&index=1&lang=es_ES,=14674,2026-01-27T18:52:31.732051
45,Toledo,CARMEN ARNAU MURO PARA EL ESTUDIO Y DIFUSIÓN DE LA CULTURA DE LOS PUEBLOS INDÍGENAS DE SIBERIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15038&index=1&lang=es_ES,=15038,2026-01-27T18:52:31.750673
45,Toledo,MUSEO DEL EJÉRCITO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15420&index=1&lang=es_ES,=15420,2026-01-27T18:52:31.766506
45,Toledo,PRO EIS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15444&index=1&lang=es_ES,=15444,2026-01-27T18:52:31.773817
45,Toledo,HIJOS DEL MAIZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16614&index=1&lang=es_ES,=16614,2026-01-27T18:52:31.798516
45,Toledo,AKUNA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16759&index=1&lang=es_ES,=16759,2026-01-27T18:52:31.815252
45,Toledo,DOÑA MARIA ARRIBAS DE DIEGO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17230&index=1&lang=es_ES,=17230,2026-01-27T18:52:31.833715
45,Toledo,DE PARALITICOS CEREBRALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17231&index=1&lang=es_ES,=17231,2026-01-27T18:52:31.849623
45,Toledo,MEDICO RURAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17232&index=1&lang=es_ES,=17232,2026-01-27T18:52:31.866817
45,Toledo,FUNDAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17233&index=1&lang=es_ES,=17233,2026-01-27T18:52:31.882612
45,Toledo,ALONSO RUIZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17235&index=1&lang=es_ES,=17235,2026-01-27T18:52:31.898777
45,Toledo,SIMETRÍAS FUNDACIÓN INTERNACIONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17236&index=1&lang=es_ES,=17236,2026-01-27T18:52:31.914428
45,Toledo,CLEANBIRD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17237&index=1&lang=es_ES,=17237,2026-01-27T18:52:31.928504
45,Toledo,CHILD BRIGHT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17238&index=1&lang=es_ES,=17238,2026-01-27T18:52:31.939039
45,Toledo,FUTURART,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17239&index=1&lang=es_ES,=17239,2026-01-27T18:52:31.959837
45,Toledo,AQUILA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17367&index=1&lang=es_ES,=17367,2026-01-27T18:52:31.976006
45,Toledo,PARA EL AVANCE DE LA LIBERTAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15962&index=1&lang=es_ES,=15962,2026-01-27T18:52:31.990625
45,Toledo,LUQUILU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18176&index=1&lang=es_ES,=18176,2026-01-27T18:52:32.000970
46,Valencia/València,PARA EL DESARROLLO DE RECURSOS HUMANOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2208&index=1&lang=es_ES,=2208,2026-01-27T18:52:35.443475
46,Valencia/València,DE INVESTIGACIÓN Y DIFUSIÓN DE ESTUDIOS DENTALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2209&index=1&lang=es_ES,=2209,2026-01-27T18:52:35.464111
46,Valencia/València,AYUDA A LOS NIÑOS DEL TERCER MUNDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2213&index=1&lang=es_ES,=2213,2026-01-27T18:52:35.479733
46,Valencia/València,EMPRESA DEPORTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2214&index=1&lang=es_ES,=2214,2026-01-27T18:52:35.496192
46,Valencia/València,ESPAÑOLA DE SENOLOGÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2424&index=1&lang=es_ES,=2424,2026-01-27T18:52:35.505545
46,Valencia/València,INSTITUTO DE INVESTIGACIÓN EN SERVICIOS DE SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3414&index=1&lang=es_ES,=3414,2026-01-27T18:52:35.526356
46,Valencia/València,DE LA SOCIEDAD ESPAÑOLA DE HEMATOLOGÍA Y ONCOLOGÍA PEDIÁTRICAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3437&index=1&lang=es_ES,=3437,2026-01-27T18:52:35.547677
46,Valencia/València,PARA EL DESARROLLO Y LA ENSEÑANZA DE LA CULTURA ECUESTRE (FUNDECE),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3450&index=1&lang=es_ES,=3450,2026-01-27T18:52:35.565870
46,Valencia/València,SABOR Y SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3470&index=1&lang=es_ES,=3470,2026-01-27T18:52:35.578192
46,Valencia/València,PARA LA INNOVACIÓN SANITARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4007&index=1&lang=es_ES,=4007,2026-01-27T18:52:35.598893
46,Valencia/València,SALVAMENTO Y SOCORRISMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4029&index=1&lang=es_ES,=4029,2026-01-27T18:52:35.609084
46,Valencia/València,INVESTIGACIÓN EN REGENERACIÓN DEL SISTEMA NERVIOSO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4203&index=1&lang=es_ES,=4203,2026-01-27T18:52:35.629790
