Número de Inscripción,Número de Inscripción Antiguo,Sección,Nombre,Nombre Genérico,Fecha de Inscripción,Tipo de Entidad,Confesión,Subconfesión,Ámbito,Domicilio,Poblacion,Provincia,Codigo Postal,Comunidad Autónoma,Web,Representantes legales,Federaciones
17676,4522-/0-SE/C,Sección Especial (Católicas),COFRADIA DE NUESTRA SEÑORA LA VIRGEN DE OCON,,19981013,ASOCIACIÓN,CATÓLICOS, ,,ERMITA DE SANTA MARIA DE OCON,BERNEDO,ÁLAVA,0.0,PAIS VASCO,,D.FELICIANO NAJERA QUINTANA,
19141,5942-/-SE/C,Sección Especial (Católicas),COFRADIA DE SAN VICENTE DIACONO Y MARTIR,,20050228,ASOCIACIÓN,CATÓLICOS, ,,PARROQUIA DE SAN ANDRES APOSTOL,ELCIEGO,ÁLAVA,0.0,PAIS VASCO,,"D. JOSE ANTONIO RABANERA URIBE, ABAD PRESIDENTE",
23983,,Sección Especial (Católicas),COFRADIA DE SAN VITOR Y SAN ISIDRO DE GAUNA,,20180319,ASOCIACIÓN,CATÓLICOS, ,,ERMITA DE SAN VIATOR,GAUNA,ÁLAVA,1193.0,PAIS VASCO,,MARIA JOSEFA MERCEDES LOPEZ DE LACALLE AMUNDARAIN,
17421,4275-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SANTA MARIA DE ESTIBALIZ,,19970728,ASOCIACIÓN,CATÓLICOS, ,,SANTUARIO DE SANTA MARIA DE ESTIBALIZ,ESTIBALIZ,ÁLAVA,0.0,PAIS VASCO,,FRANCISCO JAVIER ANTIA MENDIA,
16361,3241-/0-SE/C,Sección Especial (Católicas),COFRADIA DE SANTA TEODOSIA,,19931028,ASOCIACIÓN,CATÓLICOS, ,,ERMITA DE SANTA TEODOSIA,SAN VICENTE DE ARANA,ÁLAVA,0.0,PAIS VASCO,,D. PEDRO SAN VICENTE CORRES,
18126,4958-/-SE/C,Sección Especial (Católicas),COFRADIA DEL SEÑOR SANT ROQUE,,20010228,ASOCIACIÓN,CATÓLICOS, ,,NERVION S/N,LLODIO,ÁLAVA,0.0,PAIS VASCO,,"JOSE MARIA CASTILLO SALAZAR, FRANCISCO JAVIER AZULA PASCUAL, JOSUNE IBARRA ORUETA",
14798,2390-/0-SE/C,Sección Especial (Católicas),COMISION DIOCESANA DE JUSTICIA Y PAZ,,19890705,ASOCIACIÓN,CATÓLICOS, ,,"VICENTE GOICOECHEA, 5 -1",VITORIA,ÁLAVA,0.0,PAIS VASCO,,Dª MARTA IGLESIAS BARRIO,
8234,1323-e/6-SE/B,Sección Especial (Católicas),COMUNIDAD AGURAIN-SALVATIERRA,	MISIONEROS HIJOS DEL INMACULADO CORAZON DE MARIA (CLARETIANOS)	,19820831,CASA,CATÓLICOS, ,MADRID,ERAS DE SAN JORGE,SALVATIERRA,ÁLAVA,0.0,PAIS VASCO,,"RAFAEL GOMEZ BUSTO, AITOR JESUS CAMIRUAGA MIEZA, JUAN MARTIN ASCAITURRIETA EZCURDIA, JESUS MARIA ALDAY OCHOA DE OLANO",
10334,1434-c/4-SE/B,Sección Especial (Católicas),COMUNIDAD DE HERMANAS MERCEDARIAS DE LA CARIDAD DE ZUMAQUERA -VITORIA-,	HERMANAS MERCEDARIAS DE LA CARIDAD	,19820924,CASA,CATÓLICOS, ,MADRID,"PASEO DE LA ZUMAQUERA, 20-22",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"MARIA RAQUEL GASTELURRUTIA AZCARATE, ESPERANZA CONCEPCION MORALES SANCHEZ",
3105,788-c/10-SE/B,Sección Especial (Católicas),COMUNIDAD DE OBLATAS DEL SANTISIMO REDENTOR VITORIA,	OBLATAS DEL SANTISIMO REDENTOR	,20130327,CASA,CATÓLICOS, ,MADRID,"ETXEZARRA, 37",VITORIA,ÁLAVA,1007.0,PAIS VASCO,,"MARIA DEL CARMEN ORTEGA CRISTOBAL, MARIA FELICIDAD MARTINEZ MORAN, ELENA FERREIRA LEDESMA",
10337,1434-c/41-SE/B,Sección Especial (Católicas),COMUNIDAD EN CASA DE ESPIRITUALIDAD DE EGINO,	HERMANAS MERCEDARIAS DE LA CARIDAD	,19961209,CASA,CATÓLICOS, ,MADRID,"SAN ESTEBAN, 1",EGINO,ÁLAVA,1260.0,PAIS VASCO,,"IRENE ALBERDI IRIONDO, ESPERANZA CONCEPCION MORALES SANCHEZ",
10340,1434-c/37-SE/B,Sección Especial (Católicas),COMUNIDAD EN COLEGIO `NUESTRA SEÑORA DE LAS MERCEDES` DE VITORIA,	HERMANAS MERCEDARIAS DE LA CARIDAD	,19901207,CASA,CATÓLICOS, ,MADRID,"LAGUARDIA, 1 B",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"ANGELES MIRO BERENGUER, MARIA PILAR ZABALETA TELLERIA, ESPERANZA CONCEPCION MORALES SANCHEZ",
10339,1434-c/3-SE/B,Sección Especial (Católicas),COMUNIDAD EN RESIDENCIA `NUESTRA SEÑORA DE LAS MERCEDES` DE VITORIA,	HERMANAS MERCEDARIAS DE LA CARIDAD	,19820924,CASA,CATÓLICOS, ,MADRID,"LAGUARDIA, 1",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"MARIA DEL CARMEN CARRASCOSA ANDRÉS, ESPERANZA CONCEPCION MORALES SANCHEZ",
11934,1638-i/105-SE/B,Sección Especial (Católicas),COMUNIDAD SANTA LUCIA,	HERMANAS CARMELITAS DE LA CARIDAD	,19821111,CASA,CATÓLICOS, ,MADRID,"FLORIDA, 50, 4º C",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"MARIA DEL CARMEN NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
11931,1638-i/108-SE/B,Sección Especial (Católicas),COMUNIDAD VEDRUNA,	HERMANAS CARMELITAS DE LA CARIDAD	,19821111,CASA,CATÓLICOS, ,MADRID,"URIBEGUELA, 18, 1º (ABECHUCO)",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"MARIA DEL CARMEN  NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
11933,1638-i/106-SE/B,Sección Especial (Católicas),COMUNIDAD VEDRUNA,	HERMANAS CARMELITAS DE LA CARIDAD	,19821111,CASA,CATÓLICOS, ,MADRID,C/ GORBEA 22 - Bajo 02,VITORIA,ÁLAVA,1012.0,PAIS VASCO,,"MARIA DEL CARMEN NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
8231,1323-e/9-SE/B,Sección Especial (Católicas),COMUNIDAD VITORIA-GASTEIZ,	MISIONEROS HIJOS DEL INMACULADO CORAZON DE MARIA (CLARETIANOS)	,19820831,CASA,CATÓLICOS, ,MADRID,"PASEO DE FRAY FRANCISCO DE VITORIA, 13",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"JOSE MARIA RODRIGUEZ VALENCIA, RAFAEL GOMEZ BUSTO, AITOR JESUS CAMIRUAGA MIEZA, JUAN MARTIN ASCAITURRIETA EZCURDIA",
21664,8475-/-SE/C,Sección Especial (Católicas),CONSEJO PROVINCIAL DE LA ORDEN SEGLAR DE LOS CARMELITAS DESCALZOS. PROVINCIA SAN JOAQUIN DE NAVARRA,,20130121,ASOCIACIÓN,CATÓLICOS, ,,"MANUEL IRADIER, 2",VITORIA-GASTEIZ,ÁLAVA,0.0,PAIS VASCO,,Dª ROSARIO CARNICERO CICUENDEZ,
12372,1639-h/146-SE/B,Sección Especial (Católicas),Comunidad en  Centro Acogida y Urgencias Hazaldi,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19870226,CASA,CATÓLICOS, ,MADRID,"PINTOR ORTIZ DE URBINA, 11,  1º",VITORIA,ÁLAVA,1008.0,PAIS VASCO,,"Mª Virginia Gallo Fernández, EMILIA PASCUAL BARTOLOME",
12355,1639-h/1-SE/B,Sección Especial (Católicas),Comunidad en  Colegio de la Milagrosa,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19821129,CASA,CATÓLICOS, ,MADRID,"LETZIAGA, 2",LLODIO,ÁLAVA,0.0,PAIS VASCO,www.lamilagrosalaudio.eus,"JOSEFINA IGLESIAS GARCIA, MARIA PRUDENCIA SAEZ VESGA",
12345,1639-h/3-SE/B,Sección Especial (Católicas),Comunidad en  Colegio-Hogar San José,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19821129,CASA,CATÓLICOS, ,MADRID,"ARIZNAVARRA, 1-A",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"JOSEFINA IGLESIAS GARCIA, CONCEPCION VEDIA CEREZO",
12334,1639-h/6-SE/B,Sección Especial (Católicas),Comunidad en  Obra Social Santa Luisa,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19821129,CASA,CATÓLICOS, ,MADRID,"EXTREMADURA, 7, 4º  A  Y  5º C",VITORIA,ÁLAVA,1003.0,PAIS VASCO,,"ANGELA MANRIQUE RODRIGUEZ, JOSEFINA IGLESIAS GARCIA",
12369,1639-h/151-SE/B,Sección Especial (Católicas),Comunidad en  Residencia Paúl-enea,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19900201,CASA,CATÓLICOS, ,MADRID,"PEDRO ASUA, 4",VITORIA,ÁLAVA,0.0,PAIS VASCO,,"JULITA GOMEZ PEREZ, JOSEFINA IGLESIAS GARCIA",
12350,1639-h/2-SE/B,Sección Especial (Católicas),Comunidad en  Residencia Purísima Concepción,	COMPAÑIA DE LAS HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL	,19821129,CASA,CATÓLICOS, ,MADRID,"DOMINGO SAUTU, 7",MURGUIA,ÁLAVA,0.0,PAIS VASCO,,"Mª CARMEN MARTINEZ VILLALBA, JOSEFINA IGLESIAS GARCIA",
1100,426-/0-SE/C,Sección Especial (Católicas),DAMAS DE LA CARIDAD,,19810311,ASOCIACIÓN,CATÓLICOS, ,,"ARIZNAVARRA, 7",VITORIA,ÁLAVA,0.0,PAIS VASCO,,Dª MARIA ANTONIA MORENO BUESA,
13608,1775-/0-SE/C,Sección Especial (Católicas),DELEGACION DIOCESANA DE ESCULTISMO DE VITORIA -EUSKALERRIKO ESKAUTAK ARABA,,19830615,ASOCIACIÓN,CATÓLICOS, ,,"CRUZ BLANCA, 1 . BAJO",VITORIA,ÁLAVA,0.0,PAIS VASCO,,JUAN IGNACIO ARCE SANTIAGO,
13753,1852-/0-SE/C,Sección Especial (Católicas),ESCUELA DIOCESANA DE EDUCACION Y ANIMACION EN EL TIEMPO LIBRE DE AT-SEDEN TALDEAK DE VITORIA,,19831104,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LOS DESAMPARADOS, 1, 3º",VITORIA,ÁLAVA,0.0,PAIS VASCO,,ZURIÑE ANGULO DUQUE,
1095,423-/0-SE/C,Sección Especial (Católicas),ESCUELA SUPERIOR DE ESTUDIOS TEOLOGICOS,,19810311,ASOCIACIÓN,CATÓLICOS, ,,"BEATO TOMAS DE ZUMARRAGA, 67",VITORIA,ÁLAVA,1008.0,PAIS VASCO,,JOSÉ ÁNGEL ECHEVERRÍA ECHEVERRÍA,
1102,427-/0-SE/C,Sección Especial (Católicas),FUNDACION SANTA TERESA DEL NIÑO JESUS,,19810311,ASOCIACIÓN,CATÓLICOS, ,,PASEO DE BATAN 93,VITORIA GASTEIZ,ÁLAVA,,PAIS VASCO,,JOSEFA GOICOECHEA ARTEAGA,
16871,3732-/0-SE/C,Sección Especial (Católicas),HERMANDAD DE NUESTRA SEÑORA DEL ROCIO DE VITORIA-GASTEIZ,,19950911,ASOCIACIÓN,CATÓLICOS, ,,"JUNTAS GENERALES, 84 BAJO",VITORIA,ÁLAVA,0.0,PAIS VASCO,,D. JUAN GARCIA NIETO,
15104,2527-/0-SE/C,Sección Especial (Católicas),HOSPITALIDAD DE NUESTRA SEÑORA DE LOURDES DE LA DIOCESIS DE VITORIA,,19910220,ASOCIACIÓN,CATÓLICOS, ,,"VICENTE GOICOECHEA, 5, APARTAMENTO 5.",VITORIA,ÁLAVA,1008.0,PAIS VASCO,,MARIA JESUS PINEDO ADIEGO,FEDERACION ESPAÑOLA DE HOSPITALIDADES DE NUESTRA SEÑORA DE LOURDES
16662,3525-/0-SE/C,Sección Especial (Católicas),JUVENTUDES MARIANAS VICENCIANAS CENTRO COLEGIO LA MILAGROSA,,19950220,ASOCIACIÓN,CATÓLICOS, ,,"CAMINO DE LETZIAGA, 2",LLODIO,ÁLAVA,0.0,PAIS VASCO,,Dª AURORA BERNARDO APARICIO,
16724,3587-/0-SE/C,Sección Especial (Católicas),JUVENTUDES MARIANAS VICENCIANAS DEL CENTRO PURISIMA CONCEPCION,,19950313,ASOCIACIÓN,CATÓLICOS, ,,"DOMINGO SAUTU, 7",MURGUIA,ÁLAVA,0.0,PAIS VASCO,,Dª BEATRIZ MAIZTEGUI ALBERDI,
25671,,Sección Especial (Católicas),MISIONES DIOCESANAS VASCAS VITORIA-EUSKAL ELIZBARRIUTETAKO MISIOAK GASTEIZ (MMDDVVV),,20210329,ASOCIACIÓN,CATÓLICOS, ,,VICENTE GOICOECHEA 5 3º,Vitoria-Gasteiz,ÁLAVA,1008.0,PAIS VASCO,www.misioak.org,FRANCISCO IZQUIERDO DE LA GUERRA,
27746,,Sección Especial (Católicas),MOVIMIENTO DE ACCION CATOLICA GENERAL DE VITORIA,,20250310,ASOCIACIÓN,CATÓLICOS, ,,"PLAZA DE LOS DESAMPARADOS, 1, 3º",VITORIA,ÁLAVA,1004.0,PAIS VASCO,,ELENA FERNÁNDEZ DE CASTILLO IBÁÑEZ DE GARAYO,
22359,,Sección Especial (Católicas),NUESTRA SEÑORA DE ESTIBALITZ,	HERMANAS CARMELITAS DE LA CARIDAD	,20150212,CASA,CATÓLICOS, ,MADRID,"MANUEL IRADIER, 31, 3º Y 4º PISO",VITORIA,ÁLAVA,1005.0,PAIS VASCO,,"MARIA DEL CARMEN NAVARRO HERRERO, MARÍA DOLORES SITJES VILA, MARÍA OLIVA PEDRAYES FRESNO",
1108,430-/0-SE/C,Sección Especial (Católicas),OBRA DIOCESANA DE FORMACION PROFESIONAL,,19810311,ASOCIACIÓN,CATÓLICOS, ,,"NIEVES CANO, 10",VITORIA,ÁLAVA,1006.0,PAIS VASCO,,"IDOIA RUIZ DE GORDOA FERNANDEZ DE JAUREGUI, DIEGO BANDE CORDERO",
1109,431-/0-SE/C,Sección Especial (Católicas),OBRA DIOCESANA DE RESIDENCIAS JUVENILES,,19810311,ASOCIACIÓN,CATÓLICOS, ,,"FRAY ZACARIAS MARTINEZ, 5",VITORIA,ÁLAVA,0.0,PAIS VASCO,,D. ENRIQUE SARACHO ALFARO,
8662,1328-c/13-SE/B,Sección Especial (Católicas),RELIGIOSAS DE MARIA INMACULADA -CASA DE VITORIA-,	RELIGIOSAS DE MARIA INMACULADA (SERVICIO DOMESTICO)	,19820831,CASA,CATÓLICOS, ,MADRID,"ANGULEMA, 6",VITORIA,ÁLAVA,1004.0,PAIS VASCO,,"PILAR GOMEZ SORIANO, AMELIA HERRERO SUESCUN, Mª DE LOS REYES DOMINGUEZ GONZALEZ",
11126,1533-h/1-SE/B,Sección Especial (Católicas),SALESIANOS VITORIA “SAN FRANCISCO JAVIER”,	SOCIEDAD DE SAN FRANCISCO DE SALES O CONGREGACION SALESIANA O SALESIANOS DE DON BOSCO	,19821015,CASA,CATÓLICOS, ,MADRID,"FRANCISCO LONGA, 6, 1º",VITORIA,ÁLAVA,1010.0,PAIS VASCO,,"ABEL DOMINGUEZ MARTIN, JUAN JOSE CASTRO GONZALEZ, MANUEL FERNANDO GARCIA SANCHEZ, JOSE LUIS RIESCO CONDE",
24954,,Sección Especial (Católicas),SEMINARIO DIOCESANO Y MISIONERO REDEMPTORIS MATER,,20191015,ASOCIACIÓN,CATÓLICOS, ,,BEATO TOMAS DE ZUMARRAGA Nº 67 ,Vitoria-Gasteiz,ÁLAVA,1008.0,PAIS VASCO,,JOSE RAMON ALTUNA URCELAY,
1111,432-/0-SE/C,Sección Especial (Católicas),SOLTERIA CRISTIANA SEGLAR-COMPAÑIA DE LA VIRGEN,,19810311,ASOCIACIÓN,CATÓLICOS, ,,"LOS HERRAN, 24 , 3°  D",VITORIA,ÁLAVA,0.0,PAIS VASCO,,Dª MARIA JESUS F. TROCONIZ CAMARA,
2262,704-a/1-SE/B,Sección Especial (Católicas),	CASA COLEGIO AMOR DE DIOS	,	HERMANAS DEL AMOR DE DIOS	,19820324,CASA,CATÓLICOS, ,MADRID,"AVENIDA VIRGEN DE GRACIA, 91",CAUDETE,ALBACETE,2660,CASTILLA LA MANCHA,,"SABINA SANCHEZ FERNANDEZ, ANA MARIA SANTAMARTA CASTRO, PRIMITIVA GALLEGO FERRERO",
3385,805-/4-SE/B,Sección Especial (Católicas),	CASA COLEGIO EL AVE MARIA	,	OPERARIAS DEL DIVINO MAESTRO (AVEMARIANAS)	,19820414,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"SAN JORGE, 2",ALBACETE,ALBACETE,2006,CASTILLA LA MANCHA,,"FRANCISCA CLARA PONCE ROSADO, PRIMITIVA RUBIO RUBIO, MARIA VICTORIA VAZQUEZ PEÑA",
2407,710-/3-SE/B,Sección Especial (Católicas),	CASA COLEGIO ESCLAVAS DE MARIA	,	ESCLAVAS DE MARIA	,19820329,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"AVENIDA JOSE RODRIGUEZ, S/N",ALMANSA,ALBACETE,2640,CASTILLA LA MANCHA,,"MARIA DOLORES SEMPERE FRANCES, ANGELA ROMAN HERNANDEZ",
8048,1260-c/7-SE/B,Sección Especial (Católicas),	CASA COLEGIO NUESTRA SEÑORA DE LOS DOLORES	,	TERCIARIOS CAPUCHINOS DE NUESTRA SEÑORA DE LOS DOLORES (TERCIARIOS CAPUCHINOS)	,19920409,CASA,CATÓLICOS, ,MADRID,"GRAN VIA, 18",HELLIN,ALBACETE,2400,CASTILLA LA MANCHA,www.amigonianos.org,"JOSE MIGUEL BELLO TENA, CESAR RODRIGUEZ ALONSO",
19,6-/1-SE/B,Sección Especial (Católicas),	CASA COLEGIO SAN JOSE	,	MISIONERAS DE LA CARIDAD Y LA PROVIDENCIA	,19880210,CASA,CATÓLICOS, ,CASTILLA LA MANCHA,"CARRETERA DE LIETOR, 70",HELLIN,ALBACETE,0,CASTILLA LA MANCHA,,"JULIANA CUBILLA MORALES, ANA MERCEDES MONTENEGRO, NIDIA AZUCENA CISNEROS DURIETTZ",
5024,954-c/30-SE/B,Sección Especial (Católicas),	CASA COMUNIDAD ESCOLAPIA SAGRADA FAMILIA	,	ORDEN DE LAS ESCUELAS PIAS (PP. ESCOLAPIOS)	,19820517,CASA,CATÓLICOS, ,MADRID,"SAN JOSE DE CALASANZ, 1",ALBACETE,ALBACETE,2002,CASTILLA LA MANCHA,,"JORGE IVAN RUIZ CORTIZO, ENRIQUE RODRIGUEZ VARAS, INMACULADA SOL GARCIA",
2634,717-/1-SE/B,Sección Especial (Católicas),	CASA CRISTO CRUCIFICADO	,	HERMANAS APOSTOLICAS DE CRISTO CRUCIFICADO	,19820330,CASA,CATÓLICOS, ,MURCIA,PASEO DE SAN JUAN BOSCO,ELCHE DE LA SIERRA,ALBACETE,2430,CASTILLA LA MANCHA,,"ALICIA PLAZA MAZON, LUISA SANCHEZ GALVEZ",
5083,955-a/15-SE/B,Sección Especial (Católicas),	CASA DE ALBACETE	,	APOSTOLICAS DEL CORAZON DE JESUS	,19931220,CASA,CATÓLICOS, ,MADRID,"MARQUES DE SANTILLANA, 4, BAJO DERECHA",ALBACETE,ALBACETE,2008,CASTILLA LA MANCHA,,"MARIA CRUZ DAMIANA MARTÍNEZ LORENTE, ANTONIA GIL MORAL, MARIA ISABEL COLMENERO RUBIO",
14488,2233-/4-SE/B,Sección Especial (Católicas),	CASA DEL SAGRADO CORAZON	,	INSTITUCION BENEFICA DEL SAGRADO CORAZON DE JESUS	,19870330,CASA,CATÓLICOS, ,ANDALUCIA,"CAMINO MORATA, 21",ALBACETE,ALBACETE,2006,CASTILLA LA MANCHA,www.ibsagradocorazon.org,PRESENTACION ANSOLA ERQUICIA,
1506,588-/1-SE/B,Sección Especial (Católicas),	CASA NUESTRA SEÑORA DE CORTES	,	HERMANAS CARMELITAS DEL SAGRADO CORAZON DE JESUS	,19820216,CASA,CATÓLICOS, ,MADRID,"MIGUEL SERVET,  52, 1º",ALBACETE,ALBACETE,2006,CASTILLA LA MANCHA,,"ENCARNACION GOMEZ PEDRAJAS, ELIA RODRIGUEZ MARTINEZ",
2754,722-a/13-SE/B,Sección Especial (Católicas),	CASA NUESTRA SEÑORA DEL MONTE CARMELO	,	HERMANAS DE LA VIRGEN MARIA DEL MONTE CARMELO	,19970609,CASA,CATÓLICOS, ,MADRID,"SAN SEBASTIAN, 1",EL BONILLO,ALBACETE,0,CASTILLA LA MANCHA,,"MERRY TERESA SRI REJEKI, MARIA DEL CARMEN SANCHEZ MESA, ROMANA DE LIMA MAIA",
6298,1153-d/19-SE/B,Sección Especial (Católicas),	CASA PARROQUIAL	,	CONGREGACION DE LA MISION (PP. PAULES)	,19820621,CASA,CATÓLICOS, ,MADRID,"BUEN PASTOR, 7",ALBACETE,ALBACETE,2006,CASTILLA LA MANCHA,,SANTIAGO AZCARATE GORRI,
2406,710-/4-SE/B,Sección Especial (Católicas),	CASA RESIDENCIA ESCLAVAS DE MARIA	,	ESCLAVAS DE MARIA	,19820329,CASA,CATÓLICOS, ,COMUNIDAD VALENCIANA,"ANICETO COLOMA, 4",ALMANSA,ALBACETE,2640,CASTILLA LA MANCHA,,"ANGELA ROMAN HERNANDEZ, MARIA DOLORES SEMPERE FRANCES",
2753,722-a/14-SE/B,Sección Especial (Católicas),	CASA SAN JUAN EVANGELISTA	,	HERMANAS DE LA VIRGEN MARIA DEL MONTE CARMELO	,19970609,CASA,CATÓLICOS, ,MADRID,"MOLINO, 101",CAUDETE,ALBACETE,0,CASTILLA LA MANCHA,,"MERRY TERESA SRI REJEKI, MARIA DEL CARMEN SANCHEZ MESA, ANA MARIA BRAVO LOPEZ",
3812,862-a/1-SE/B,Sección Especial (Católicas),	COLEGIO MARIA AUXILIADORA	,	HIJAS DE MARIA AUXILIADORA (SALESIANAS DE SAN JUAN BOSCO)	,19820414,CASA,CATÓLICOS, ,MADRID,"PASEO DE LA ESTACION, 15",LA RODA,ALBACETE,0,CASTILLA LA MANCHA,,"MARIA LUJAN SERRANO, MARIA ROSARIO TEN SORIANO, ADORACION MARTIN CASADO",
2832,725-/6-SE/B,Sección Especial (Católicas),	COMUNIDAD DE ALBACETE	,	HIJOS DE MARIA INMACULADA (PAVONIANOS)	,19940309,CASA,CATÓLICOS, ,CASTILLA LEON,"HERMANOS PINZON, 35",ALBACETE,ALBACETE,2006,CASTILLA LA MANCHA,,,
11529,1590-a/3-SE/B,Sección Especial (Católicas),	COMUNIDAD DE LA CONGREGACION	,	HERMANAS MERCEDARIAS DEL SANTISIMO SACRAMENTO	,19991022,CASA,CATÓLICOS, ,PAIS VASCO,"ALBACETE, 14",BARRAX,ALBACETE,2639,CASTILLA LA MANCHA,,INOCENCIA CASTILLO MARTINEZ,
9864,1402-b/2-SE/B,Sección Especial (Católicas),	COMUNIDAD DOMINICAS DE LA ANUNCIATA	,	DOMINICAS DE LA ANUNCIATA	,19820915,CASA,CATÓLICOS, ,MADRID,"BAÑOS, 61",ALBACETE,ALBACETE,2005,CASTILLA LA MANCHA,,MARIA JOSE ABAD MINGUEZ,
9868,1402-b/1-SE/B,Sección Especial (Católicas),	COMUNIDAD DOMINICAS DE LA ANUNCIATA	,	DOMINICAS DE LA ANUNCIATA	,19820915,CASA,CATÓLICOS, ,MADRID,"SALAMANCA, 18",ALBACETE,ALBACETE,2001,CASTILLA LA MANCHA,,CARMEN ONDARO BANCHS,
14909,2436-/17-SE/B,Sección Especial (Católicas),	COMUNIDAD EN FUNDACION MARCOS	,	FRANCISCANOS DE CRUZ BLANCA	,19900119,CASA,CATÓLICOS, ,ANDALUCIA,"CARRETERA DE MURCIA, S/N",HELLIN,ALBACETE,2400,CASTILLA LA MANCHA,,"LUIS MIGUEL MARTELL PUYAL, MARTIN JESUS GUEVARA RUIZ",
16,6-/0-SE/B,Sección Especial (Católicas),"	CONGREGACION ""MISIONERAS DE LA CARIDAD Y LA PROVIDENCIA""	",	MISIONERAS DE LA CARIDAD Y LA PROVIDENCIA	,19810224,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"CARRETERA DE LIETOR, 70",HELLIN,ALBACETE,2400,CASTILLA LA MANCHA,,NIDIA AZUCENA CISNEROS DURIETTZ,
15223,2590-/0-SE/B,Sección Especial (Católicas),	CONGREGACION DEL ORATORIO DE SAN FELIPE NERI DE ALBACETE	,	CONGREGACION DEL ORATORIO DE SAN FELIPE NERI DE ALBACETE	,19910724,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PLAZA DE SAN FELIPE NERI, 1",ALBACETE,ALBACETE,2002,CASTILLA LA MANCHA,,D. RAMON MAS CASSANELLES,
4492,947-c/3-SE/B,Sección Especial (Católicas),	CONVENTO DE NUESTRA SEÑORA DE LOS ANGELES	,	ORDEN DE FRAILES MENORES (O.F.M.)- FRANCISCANOS	,19820512,CASA,CATÓLICOS, ,MADRID,"PLAZA SAN FRANCISCO, 3",HELLIN,ALBACETE,2400,CASTILLA LA MANCHA,,"JOAQUIN ZURERA RIBO, JESÚS HERNÁNDEZ MARTÍN",
6746,1186-b/1-SE/B,Sección Especial (Católicas),	CONVENTO DE PADRES CARMELITAS	,"	CARMELITAS, ORDEN DEL CARMEN	",19820628,CASA,CATÓLICOS, ,ANDALUCIA,"MOLINO, 2",CAUDETE,ALBACETE,2660,CASTILLA LA MANCHA,,"ANTONIO GARCIA ALBERO, SALVADOR VILLOTA HERRERO, VICENTE ARANDA GUILLEN, ALFONSO HERRERA SERRANO, LUIS TORRES PEREZ, ANTONIO GRACIA ALBERO",
4494,947-c/1-SE/B,Sección Especial (Católicas),	CONVENTO DE SAN FRANCISCO DE ASIS	,	ORDEN DE FRAILES MENORES (O.F.M.)- FRANCISCANOS	,19820512,CASA,CATÓLICOS, ,MADRID,C/ FRANCISCANOS 3,ALBACETE,ALBACETE,2003,CASTILLA LA MANCHA,,"JOAQUIN ZURERA RIBO, JORGE PLAZA TERRES",
4493,947-c/2-SE/B,Sección Especial (Católicas),	CONVENTO DE SANTIAGO APOSTOL	,	ORDEN DE FRAILES MENORES (O.F.M.)- FRANCISCANOS	,19820512,CASA,CATÓLICOS, ,MADRID,"SAN FRANCISCO, 34",ALMANSA,ALBACETE,5640,CASTILLA LA MANCHA,,"JOAQUIN ZURERA RIBO, JESÚS HERNÁNDEZ MARTÍN",
3917,871-/0-SE/B,Sección Especial (Católicas),	CONVENTO DEL CORPUS CHRISTI	,	AGUSTINAS RECOLETAS	,19820505,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"PLAZA DE SAN  AGUSTIN, 1",ALMANSA,ALBACETE,2640,CASTILLA LA MANCHA,,Dª LUISA SANCHEZ JORDA,
3915,869-/0-SE/B,Sección Especial (Católicas),	MONASTERIO  DEL INMACULADO CORAZON DE MARIA	,	RR. CARMELITAS DESCALZAS	,19820505,"ORDEN, CONGREGACIÓN O INSTITUTO",CATÓLICOS, ,,"VEREDA DE JAEN, 95",ALBACETE,ALBACETE,2006,CASTILLA LA MANCHA,,MARIA VERONICA ALCOCER GOMEZ,
