Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Galicia,A Coruna,Padron,Rois,"""Cementerio Parroquial de la Aldea de Igrexa”",Cementerio,True,Arzobispado de Santiago,False
Galicia,A Coruna,Padron,Rois,Bedella,Parcela,False,Arzobispado de Santiago,False
Galicia,A Coruna,Padron,Rois,“Ladrede”,Parcela,False,Arzobispado de Santiago,False
Galicia,A Coruna,Padron,Rois,"“Templo, atrio-cementerio parroquial y casa fabrica del lugar do Pazo”","Casa fábrica, templo, atrio y cementerio",False,Arzobispado de Santiago,False
Galicia,A Coruna,Padron,Rois,“Casa rectoral y huerto del lugar de  La Iglesia”,Conjunto urbanístico,False,Arzobispado de Santiago,False
Galicia,A Coruna,Teo,Teo,“Toxeira do medio”,Labradío y monte,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Teo,Teo,“Casa en el lugar de Barrenta y Suas Casas”,Casa,False,Diócesis de Santiago => Nuda propiedad,True
Galicia,A Coruna,Teo,Teo,“Veiguiña”,Monte,False,Iglesia Católica,True
Galicia,A Coruna,Teo,Teo,“Valo da Veiga”,Monte,False,Iglesia Católica,True
Galicia,A Coruna,Teo,Teo,“Ardanova”,Monte de inculto,False,Iglesia Católica,True
Galicia,A Coruna,Teo,Teo,“Agro de montiño”,Labradío y monte,False,Iglesia Católica,True
Galicia,A Coruna,Teo,Teo,“Iglesario”,Monte,False,Iglesia Católica de Cacheiras,True
Galicia,A Coruna,Teo,Teo,“Granxa”,Monte,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Teo,Teo,“Agro de montiño”,Labradío y monte,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Teo,Teo,“Cementerio parroquial en el lugar de Agoso”,Cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Casa Rectoral del lugar de La Iglesia”,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Templo de San Juan”,Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Templo parroquial en el lugar de La Iglesia”,Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Ermita de Nuestra Señora de la Consolación”,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Atrio del templo de San Juan”,Atrio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Templo parroquial en el lugar de La Iglesia”,Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Ermita del Espíritu Santo”,Ermita,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,"“Templo parroquial, atrio-cementerio y casa de fabrica en La Iglesia”","Casa fábrica, templo, atrio y cementerio",False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Agro de Eirexe”,Casa rectoral,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Agro de Eirexe”,Parcela,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Iglesiario”,Parcela,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Templo parroquial en la Iglesia”,Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Atrio-- cementerio parroquial en la Iglesia,Cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Chousa do cura”,Parcela,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Teo,Teo,“Palomar”,Parcela,False,Arzobispado de Santiago de Compostela,False
Galicia,A Coruna,Ares,Ares - Caamouco,Templo y Atrio Parroquial,Templo y Atrio,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - Caamouco,Prado Roso (parcela),Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,Ermita Virgen del Carmen,Ermita,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,Salón Parroquial,Salón parroquial,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,Casa Rectoral Vieja e Iglesario,Rectoral e Iglesario,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - Lugar de Pedros,Pedrós I (parcela),Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,"Parcela ""fuentelid""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,Viña Nova (parcela),Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Jose de Ares,"Bodega , Calle Rectoral 21",Bodega,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Ares,Ares - San Pedro de Cervas,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Pedro de Cervas,True
Galicia,A Coruna,Ares,Ares - Santa Baia de Lubre,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santa Baia de Lubre,True
Galicia,A Coruna,Ares,Ares - San Pedro de Cervas,Ermita de Nuestra Señora de la Merced y Atrio,Ermita,True,Parroquia de San Pedro de Cervas,True
Galicia,A Coruna,Ares,Ares - San Pedro de Cervas,Casa Rectoral e Iglesario,Casa rectoral e Iglesario,True,Parroquia de San Pedro de Cervas,True
Galicia,A Coruna,Ares,Ares - San Pedro de Cervas,"Parcela ""frente Da Rectoral""",Parcela urbana,False,Parroquia de San Pedro de Cervas,True
Galicia,A Coruna,Ares,Ares - San Pedro de Cervas,Huerta Da Rectortal,Huerta de Rectoral,True,Parroquia de San Pedro de Cervas,True
Galicia,A Coruna,Ares,Ares - San Vicente de Caamouco,Casa Rectoral e Iglesario,Casa rectoral e Iglesario,True,Parroquia de San Julián de Carantoña,True
Galicia,A Coruna,Ares,Ares - Calle Real 52,Casa,Casa,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Cabanas,Cabanas - San Mamede,Capilla de Peón y Atrio,Capilla de Peón y Atrio,True,Parroquia de San Mamede de Laraxe,True
Galicia,A Coruna,Cabanas,Cabanas - San Andres,Casa Rectoral,Rectoral,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Cabanas,Cabanas - San Andres,"Templo, Atrio-Cementerio Parroquial","Templo, atrio, cementerio",True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Cabanas,Cabanas - San Andres,Casa Fundacion Nuestra Señora del Carmen y Finca,Casa Fundación Sra. Carmen,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Cabanas,Cabanas - Santa Baia de Soaserra,"Templo, Atrio-Cementerio Parroquial","Templo, Atrio, Cementerio parroquial",True,Parroquia de Santa baia de Soaserra,True
Galicia,A Coruna,Cabanas,Cabanas - Santa Baia de Soaserra,Casa Rectoral e Iglesario,Casa rectoral e Iglesario,True,Parroquia de Santa baia de Soaserra,True
Galicia,A Coruna,Cabanas,Cabanas - Santa Cruz Do Salto,"Templo, Atrio-Cementerio Parroquial","Templo, Atrio, Cementerio parroquial",True,Parroquia de Santa Cruz de Salto,True
Galicia,A Coruna,Cabanas,Cabanas - San Martino de Porto,Hermita del Buen Jesús y Atrio,Ermita y Atrio,True,Parroquia de San Martiño de Porto,True
Galicia,A Coruna,Cabanas,Cabanas - San Vicente de Regoela,"Templo, Atrio-Cementerio Parroquial","Templo, Atrio, Cementerio parroquial",True,Parroquia de San Vocemte de Regoela,True
Galicia,A Coruna,Cabanas,Cabanas - San Esteban de Eiris,"Templo, Atrio-Cementerio Parroquial",Templo y atrio-cementerio,True,Parroquia de San Esteban de Eiris,True
Galicia,A Coruna,Cabanas,Cabanas - San Mamede,Templo y Atrio Parroquial,Templo y atrio  parroquial,True,Parroquia de San Mamede de Laraxe,True
Galicia,A Coruna,Capela,Capela - Santiago de Capela,Casa Rectoral,Casa rectoral,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Capela,Capela - San Braulio de Caaveiro,Cementerio Parroquial,Cementerio parroquial,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Capela,Capela - San Braulio de Caaveiro,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Capela,Capela - San Martino de Goente,"Templo, Atrio-Cementerio Parroquial Antiguo",Templo y atrio-cementerio,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Capela,Capela - Santiago de Capela,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santiago de Capela,True
Galicia,A Coruna,Capela,Capela - Santiago de Capela,Ermita Das Neves y Campo,Ermita y campo,True,Parroquia de Santiago de Capela,True
Galicia,A Coruna,Capela,Capela - Santiago de Capela,"Monte ""pena Grande""",Rústica,False,Parroquia de Santiago de Capela,True
Galicia,A Coruna,Capela,Capela - San Pedro Da Faeira,Templo y Atrio Parroquial,Templo y atrio  parroquial,True,Parroquia de San Pedro de Faeira,True
Galicia,A Coruna,Capela,Capela - Santa Maria de Ribadeume,"Templo, Atrio-Cementerio Parroquial",Templo y atrio cementerio parroquial,True,Parroquia de Santa María de Ribadeume,True
Galicia,A Coruna,Capela,As Pontes de Garcia Rodriguez - Santiago de Bermuy,Ermita de San Antonio,Ermita,True,Parroquia de Santiago de Bermui,True
Galicia,A Coruna,Fene,Fene - Santiago de Barallobre,"Templo, Casa de Fábrica, Atrio Parroquial e Iglesario","Templo, casa-fábrica, atrio",True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Fene,Fene - Santiago de Barallobre,"Casa Rectoral, Iglesario, Alpendre y Garaje","Rectoral, Iglesario, alpendre",True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Fene,Fene - Divino Salvador,Cementerio Parroquial,Cementerio parroquial,True,Parroquia Divino Salvador de Fene,True
Galicia,A Coruna,Fene,Fene - Divino Salvador,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia Divino Salvador,True
Galicia,A Coruna,Fene,Fene - San Esteban de Perlio,Casa Rectoral,Casa rectoral,True,Parroquia de San Esteban de Perlio,True
Galicia,A Coruna,Fene,Fene - San Xorxe de Magalofes,"Templo, Atrio-Cementerio Parroquial","Templo, Atrio, Cementerio parroquial",True,Parroquia de San Jorge de Magalofes,True
Galicia,A Coruna,Fene,Fene - San Esteban de Perlio,"Templo, Atrio-Cementerio Parroquial y Parcela Tras Do Cementerio",Templo y atrio-cementerio,True,Parroquia de San Esteban de Perlio,True
Galicia,A Coruna,Fene,Fene - Santa Baia de Limodre,"Templo, Atrio-Cementerio Parroquial y Salon Parroquial","Templo, atrio parroquial y salon parroquial",True,Parroquia de Santa Baia de Perlio,True
Galicia,A Coruna,Fene,Fene - Santa Marina de Sillobre,Ermita de San Marcos y Atrio,Ermita y Atrio,True,Parroquia de Santa Mariña de Sillobre,True
Galicia,A Coruna,Fene,Fene - Santa Marina de Sillobre,Casa Rectoral e Iglesario,Casa rectoral e Iglesario,True,Parroquia de Santa Mariña de Sillobre,True
Galicia,A Coruna,Fene,Fene - Divino Salvador de Maninos,Parcela Frente Da Iglesia,Parcela urbana,False,Parroquia Divino Salvador de Maniños,True
Galicia,A Coruna,Fene,Fene - Santa Baia de Limodre,Atrio y Cementerio Viejo,Rústica,False,Parroquia de Santa Baia de Limorde,True
Galicia,A Coruna,Fene,Fene - Divino Salvador de Maninos,Templo y Atrio Parroquial Nuevo,Templo y Atrio parroquial,True,Parroquia Divino Salvador de Maniños,True
Galicia,A Coruna,Fene,Fene - Divino Salvador de Maninos,Templo Antiguo y Atrio-Cementerio,Templo y atrio cementerio,True,Parroquia Divino Salvador de Maniños,True
Galicia,A Coruna,Mino,Mino - Carantona,Parcela con Ruinas de Un Inmueble,Parcela solar urbano,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santo Tome de Bemantes,Iglesario,Parcela urbana,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santo Tome de Bemantes,Monte Tolda,Monte,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Castro,"Templo y Atrio, Cementerio Parroquial","Templo, atrio-cementerio",True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Castro,Templo y Atrio Parroquial de Barobre,Templo y Atrio parroquial,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Castro,Casa Rectoral e Iglesario de Bañobre,Casa rectoral e Iglesario,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Castro,"Parcela ""acaroado""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Castro,Chousa Do Cura,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Mino,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de Santa María de Miño,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Mino,Ermita de San Juan,Ermita,True,Parroquia de Santa María de Miño,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Mino,Templo y Atrio Parroquial,Templo y Atrio parroquial,True,Parroquia de Santa María de Miño,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Mino,Solar Aparcamiento del Cementerio I,Solar aparcameinto cementerio,True,Parroquia de Santa María de Miño,True
Galicia,A Coruna,Mino,Mino - Santa Maria de Mino,Solar Aparcamiento del Cementerio Ii,Solar aparcameinto cementerio,True,Parroquia de Santa María de Miño,True
Galicia,A Coruna,Mino,Mino - San Juan de Callobre,"Templo, Atrio, Cementerio Parroquial y Casa Fábrica",Iglesario,True,Parroquia de San Juan de Vilanova,True
Galicia,A Coruna,Mino,Mino - San Pedro de Perbes,"Templo, Atrio , Cementerio Parroquial","Templo, atrio, cementerio",True,Parroquia de Perbes,True
Galicia,A Coruna,Mino,Mino - San Pedro de Perbes,"Casa Rectoral, Iglesario y Capilla del Carmen","Casa rectoral, iglesario y capilla",True,Parroquia de San Pedro de Perbes,True
Galicia,A Coruna,Mino,Mino - San Pedro de Perbes,"Parcela ""a Picota""",Rústica,False,Parroquia de Perbes,True
Galicia,A Coruna,Mino,Mino - Divino Salvador de Leiro,"Solar ""calle Dos Dolores""",Rústica,False,Parroquia del Divino Salvador,True
Galicia,A Coruna,Mino,Mino - Divino Salvador de Leiro,Casa Rectoral e Iglesario,Casa rectoral e Iglesario,True,Parroquia del Divino Salvador,True
Galicia,A Coruna,Mino,Mino - Divino Salvador de Leiro,"Templo, Atrio Parroquial","Templo, Atrio parroquial",True,Parroquia del Divino Salvador de Leiro,True
Galicia,A Coruna,Mino,Mino - San Julian de Vilanova,"Templo, Atrio-Cementerio Parroquial",Templo y atrio-cementerio,True,Parroquia de San Juan de Vilanova,True
Galicia,A Coruna,Mino,Mino - San Xulian de Carantona,"Templo, Atrio-Cementerio Parroquial",Templo y atrio cementerio parroquial,True,Parroquia de San Julián de Carantoña,True
Galicia,A Coruna,Monfero,Monfero - Lugar Convento,Parcela,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Lugar Convento,Monasterio de Santa María de Monfero,Monasterio,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Lugar Convento,Iglesia del Monasterio de Santa María de Monfero,Iglesia,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Lugar Convento,Parcela Destinada a Cementerio,Cementerio,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Lugar Convento,Atrio del Monasterio de Santa María de Monfero,Atrio del monasterio,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Lugar Convento,Prado de Baixo,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Santa Marina de Taboada,Templo Parroquial,Templo parroquial,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Santa Marina de Taboada,Iglesario,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - Santa Marina de Taboada,Campo Do Cruceiro,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - San Xorxe de Queixeiro,Iglesario,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - San Xorxe de Queixeiro,Atrio de la Ermita de San Bartolomé,Atrio hermita San Bartolomé,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - San Xorxe de Queixeiro,Atrio Parroquial,Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Monfero,Monfero - San Felix,Cementerio de San Julián,Parcela cementerio,True,Parroquia de San Félix de Monfero,True
Galicia,A Coruna,Monfero,Monfero - San Felix,Campo de la Ermita de San Julián,Rústica,False,Parroquia de San Félix de Monfero,True
Galicia,A Coruna,Monfero,Monfero - San Felix,"Parcela ""a Chousa""",Rústica,False,Parroquia de San Félix de Monfero,True
Galicia,A Coruna,Monfero,Monfero - San Felix,Casa Rectoral e Iglesario,Casa rector e Iglesario,True,Parroquia de San Félix de Monfero,True
Galicia,A Coruna,Monfero,Monfero - San Felix,Ermita de San Julian y Atrio,Rústica y Urbana,False,Parroquia de San Félix de Monfero,True
Galicia,A Coruna,Monfero,Monfero - San Felix,Ermita de San Andres y Atrio,Ermita y Atrio,True,Parroquia de San Félix de Monfero,True
Galicia,A Coruna,Monfero,Monfero - Santa Xuliana,Templo Parroquial,Templo Parroquial,True,Parroquia de Santa Juliana de Monfero,True
Galicia,A Coruna,Mugardos,Mugardos - Rua Pixigo Nº3,Casa. (bajo Comercial y Tres Plantas Altas),Casa,False,Parroquia de San Julián Villa Mugardos,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,Casa Rectoral e Iglesario,Casa rectoral e Iglesario,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""fuente Grande""",Parcela urbana,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""regenjo""",Parcela urbana,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""regueiras I""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""san Victorio I""",Parcela urbana,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""san Victorio Ii""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""xurela""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Monte ""seaña""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,"Parcela ""candios""",Rústica,False,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Mugardos - Santiago de Franza,"Vivienda y Finca ""hermandade Dos Labregos""",Vivienda y finca,False,Parroquia de Santiago de Franza,True
Galicia,A Coruna,Mugardos,Mugardos - Santiago de Franza,Monte Gallada,Rústica,False,Parroquia de Santiago de Franza,True
Galicia,A Coruna,Mugardos,Mugardos - Santiago de Franza,Casa Fabrica y Aparcamiento de la Iglesia,Casa fábrica y aparcamiento,False,Parroquia de Santiago de Franza,True
Galicia,A Coruna,Mugardos,Mugardos - Santiago de Franza,"Templo, Atrio, Cementerio Parroquial","Templo, Atrio, Cementerio parroquial",True,Parroquia de Santiago de Franza,True
Galicia,A Coruna,Mugardos,Mugardos - Santiago de Franza,"Parcela ""fabrica""",Rústica,False,Parroquia de Santiago de Franza,True
Galicia,A Coruna,Mugardos,Mugardos - San Xulian,Casa-Catequesis y Finca,Casa-cataquesis y finca,True,Parroquia de San Julián de Mugardos,True
Galicia,A Coruna,Mugardos,Mugardos - San Xulian,Templo Parroquial,Templo Parroquial,True,Parroquia de San Julián de Mugardos,True
Galicia,A Coruna,Mugardos,Mugardos - San Xulian,Templo Viejo y Atrio-Cementerio Parroquial,Templo y Atrio cementerio,True,Parroquia de San Julián de Mugardos,True
Galicia,A Coruna,Mugardos,Mugardos - San Xulian,Local y bajo (rúa Lousido 22),Local y Bajo,False,Parroquia de San Julián de Mugardos,True
Galicia,A Coruna,Mugardos,Mugardos - San Juan de Pineiro,"Templo, Local y Casa de Fábrica y Atrio-Cementerio","Templo, local y casa, atrio cementerio parroquial",True,Parroquia de San Juan de Piñeiro,True
Galicia,A Coruna,Mugardos,Mugardos - San Vicente de Meha,Templo y Atrio-Cementerio Parroquial,Templo y atrio cementerio,True,Parroquia de San Vicente de Mehá,True
Galicia,A Coruna,Mugardos,Pontedeume - San Cosme de Noguerosa,Capilla del Carmen y Atrio,Capilla del Carmen y Atrio,True,Arzobispado de Santiago de Compostela,True
Galicia,A Coruna,Mugardos,Pontedeume - Santiago de Pontedeume,Ermita de las Virtudes y Atrio,Ermita y Atrio,True,Parroquia de Santiago de Pontedeume,True
Galicia,A Coruna,Mugardos,Pontedeume - Santiago de Pontedeume,Finca de la Casa de Ejercicios,Finca urbana,False,Parroquia de Santiago de Pontedeume,True
Galicia,A Coruna,Mugardos,Pontedeume - San Pedro de Vilar,Ermita de San Jose y Atrio,Ermita y Atrio,True,Parroquia de San Pedro de Vilar,True
Galicia,A Coruna,Mugardos,Pontedeume - Santiago de Pontedeume,Hospitalillo,Hospitalillo,True,Parroquia de Santiafo de Pontedeume,True
Galicia,A Coruna,Mugardos,Pontedeume - Santiago de Boebre,Templo y Atrio-Cementerio Parroquial,Templo y Atrio-cementerio parroquial,True,Parroquia de Santiago de Boebre,True
Galicia,A Coruna,Mugardos,Pontedeume - Santiago de Boebre,Campo Do Cruceiro,Parcela urbana,False,Parroquia de Santiago de Boebre,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Pedro,"Templo, Atrio Parroquial y Casa Fabrica",Atrio parroquial y casa de fábrica,True,Parroquia de San Pedro de Villarmayor,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Pedro,Cementerio Parroquial,Cementerio parroquial,True,Parroquia de San Pedro de Villarmayor,True
Galicia,A Coruna,Villamayor,Vilarmaior - Santa Maria de Dorona,"Templo, Atrio-Cementerio Parroquial y Casa de Fabrica","Templo, Atrio, Comenterio parroquial",True,Parroquia de Santa María de Doroña,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Pedro de Grandal,"Templo, Atrio-Cementerio Parroquial",Templo y atrio-cementerio,True,Parroquia de San Pedro de Grandal,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Xorxe de Torres,Parcela - Goian,Rústica,False,Parroquia de San Jorge de Torres,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Xorxe de Torres,Templo y Atrio-Cementerio Parroquial,Templo y atrio cementerio,True,Parroquia de San Jorge de Torres,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Xorxe de Torres,"Parcela ""a Telleira""",Rústica,False,Parroquia de San Jorge de Torres,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Cristobo de Guimil,Templo y Atrio-Cementerio Parroquial,Templo y atrio-cementerio,True,Parroquia de San Cristóbal de Güimil,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Cristobo de Guimil,"Parcela ""pardiñeira""",Rústica,False,Parroquia de San Cristóbal de Güimil,True
Galicia,A Coruna,Villamayor,Vilarmaior - San Cristobo de Guimil,"Parcela ""o Carrizo""",Rústica,False,Parroquia de San Cristóbal de Güimil,True
Galicia,A Coruna,Villamayor,Vilarmaior - Santiago de Vilamateo,Templo y Atrio-Cementerio Parroquial,Templo y Atrio-cementerio parroquial,True,Parroquia de Santiago de Vilamateo,True
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial en el Lugar de Santaia, Parroquia de Santa Baia de Codeso",Templo parroquial,True,Parroquia de Santa Baia de Codeso,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Monte Menlle en el Lugar de Menlle, Parroquia de San Pedro de Donas",Monte,False,Parroquia de San Pedro de Donas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial en el Lugar de la Iglesia, Parroquia de San Pedro de Donas",Templo parroquial,True,Parroquia de San Pedro de Donas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Huerto Rectoral en el Lugar de la Iglesia, Parroquia de San Pedro de Donas",Huerto rectoral,True,Parroquia de San Pedro de Donas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Prado Maceiras en Prados Do Cura, Parroquia de San Pedro de Donas",Prado,False,Parroquia de San Pedro de Donas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Iglesario Ubicado en Donas, Parroquia de San Pedro de Donas",Iglesario,True,Parroquia de San Pedro de Donas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Robleda Do Iglesario en el Lugar de Menlle, Parroquia de San Pedro de Donas",Iglesario,True,Parroquia de San Pedro de Donas,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Ermita de Nuestra Señora de la Fuente, en Pumariño, Parroquia de San Lourenzo de Pousada",Ermita,True,Parroquia de San Lourenzo de Pousada,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial en el Lugar de Eirexe, Parroquia de San Lourenzo de Pousada",Templo parroquial,True,Parroquia de San Lourenzo de Pousada,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Atrio-Cementerio Parroquial, Lugar de Eirexa, Parroquia de San Lourenzo de Pousada",Atrio,True,Parroquia de San Lourenzo de Pousada,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Atrio de la Ermita de Nuestra Señora de la Fuente, en el Lugar de Pumariño, Parroquia de San Lourenzo de Pousada",Atrio de Ermita,True,Parroquia de San Lourenzo de Pousada,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Iglesario y Ruinas de la Rectoral, en el Lugar de Leira Da Riba, Parroquia de San Lourenzo de Pousada",Iglesiario y Rectoral,True,Parroquia de San Lourenzo de Pousada,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Ermita de San Benito, en el Lugar de Rodiño Grande, Parroquia de San Breixo de Sergude",Ermita,True,Parroquia de San Breixo de Sergude,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Monte Anguieiro, en el Lugar de o Anguieiro, Parroquia de San Breixo de Sergude",Monte,False,Parroquia de San Breixo de Sergude,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Atrio de la Ermita de San Benito, en el Lugar de Rodiño Grande, Parroquia de San Breixo de Sergude",Atrio,True,Parroquia de San Breixo de Sergude,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Casa Rectoral, en el Lugar de la Iglesia, Parroquia de San Breixo de Sergude",Casa rectoral,True,Parroquia de San Breixo de Sergude,False
Galicia,A Coruna,Boqueixon,Boqueixon,"Templo Parroquial, en el Lugar de la Iglesia, Parroquia de San Breixo de Sergude",Templo parroquial,True,Parroquia de San Breixo de Sergude,False
