Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Cantabria,Cantabria,Reocin,Reocin,"En el pueblo de Caranceja, sitio de El Pedregal, un Terreno a prado",Terreno rústico,False,Parroquia de San Andrés de Caranceja,False
Cantabria,Cantabria,Reocin,Reocin,"En el pueblo de Quijas, sitio de La Canal, un Terreno a Prado",Terreno rústico,False,Iglesia y casa rectora de Quijas - Obispado de Santander,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Iglesia parroquial bajo la advocación de San Andrés,Iglesia parroquial,True,Parroquia de Queveda,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"Ermita de “Las Quintas”, bajo la advocación de “Nuestra Señora de Las Quintas”",Ermita,True,Parroquia de Queveda,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Casa parroquial y la Iglesia parroquial bajo la advocación de “El Salvador”,Casa parroquial,True,Parroquia de Viveda,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Arroyo. Suelo catalogado  como ""Agrario, Prados o praderas 02""",Terreno urbano,False,Parroquia de Arroyo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Un Suelo catalogado como ""Agrario, Prados o praderas 03""",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Suelo catalogado como ""Agrario, Prados o praderas 04""",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Suelo catalogado  como ""Agrario, Prados o praderas 03""",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo, Polígono 6, Parcela 235, Mies de CAMPLENGO. Un Suelo de 1350 m² catalogado  como ""Agrario, Prados o praderas 04”.",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo, Polígono 6, Parcela 237, Mies de CAMPLENGO. Un Suelo de 2252 m², catalogado  como ""Agrario, Prados o praderas 03”",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Suelo catalogado como ""Agrario, Prados o praderas 03”",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Suelo  catalogado como ""Agrario, Prados o praderas 02”",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Suelo catalogado como ""Agrario, Prados o praderas 03""",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo. Suelo catalogado como ""Agrario, Prados o praderas 03""",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,"En la parroquia de Camplengo Suelo ""Agrario, Prados o praderas 03""",Terreno rústico,False,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Ermita de San Cipriano,Ermita,True,Parroquia de Camplengo,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Colegiata de Santillana del Mar y la Casa del Abad,Colegiata y casa de abad,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Ermita de San Roque,Ermita,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Ermita de San Jorge,Ermita,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Ermita de “La Virgen de la Consolación”,Ermita,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Ermita de “Virgen del Terreno”,Ermita,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Ermita de San Sebastián,Ermita,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Santillana del Mar,Santillana del Mar,Cementerio parroquial,Cementerio,True,Parroquia de Santillana del Mar,False
Cantabria,Cantabria,Suances,Suances,Ermita de San Jero,Ermita,True,Obispado de Santander,False
Cantabria,Cantabria,Suances,Suances,Iglesia parroquial bajo la advocación de San Juan Bautista,Iglesia parroquial,True,Parroquia de Cortiguera,False
Cantabria,Cantabria,Suances,Suances,Ermita de la Virgen del Carmen,Ermita,True,Parroquia de Cortiguera,False
Cantabria,Cantabria,Suances,Suances,Cementerio parroquial,Cementerio,True,Parroquia de Cortiguera,False
Cantabria,Cantabria,Suances,Suances,Ermita de San Pedro,Ermita,True,Parroquia de Hinojedo,False
Cantabria,Cantabria,Suances,Suances,Cementerio parroquial,Cementerio,True,Parroquia de Hinojedo,False
Cantabria,Cantabria,Suances,Suances,Casa parroquial e Iglesia parroquial bajo la advocación de “San Pedro”,Casa parroquial,True,Parroquia de Tagle,False
Cantabria,Cantabria,Suances,Suances,Ermita de “La Virgen de Guadalupe”,Ermita,True,Parroquia de Tagle,False
Cantabria,Cantabria,Suances,Suances,Cementerio parroquial,Cementerio,True,Parroquia de Tagle,False
Cantabria,Cantabria,Suances,Suances,Iglesia del pueblo bajo la advocación de “Santiago Apostol”,Iglesia,True,Parroquia de Ongayo,False
Cantabria,Cantabria,Suances,Suances,"Ermita de “Los Remedios""",Ermita,True,Parroquia de Ongayo,False
Cantabria,Cantabria,Suances,Suances,Cementerio del pueblo de Ongayo,Cementerio,True,Parroquia de Ongayo,False
Cantabria,Cantabria,Suances,Suances,Cementerio parroquial,Iglesia,True,Parroquia de Puente Avios,False
Cantabria,Cantabria,Suances,Suances,Iglesia parroquial bajo la advocación de “Nuestra Señora de las Lindes”,Iglesia parroquial,True,Parroquia de Suances,False
Cantabria,Cantabria,Suances,Suances,Capilla de Nuestra Señora del Carmen,Capilla,True,Parroquia de Suances,False
Cantabria,Cantabria,Suances,Suances,Cementerio parroquial,Cementerio,True,Parroquia de Suances,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Iglesia de Nuestra Señora de Covadonga,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega,Torrelavega,"Iglesia parroquial de San Pedro, Bolera tradicional y Almacén para bolos",Iglesia parroquial,True,Parroquia de Torres,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Capilla del Milagro,Capilla,True,Parroquia de Torres,False
Cantabria,Cantabria,Torrelavega,Torrelavega,"Cementerio e Iglesia parroquial, bajo la advocacion de San Pelayo",Cementerio e iglesia,True,Parroquia de Dualez,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Iglesia parroquial bajo la advocación de San Martín,Iglesia parroquial,True,Parroquia de Ganzo,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Cementerio parroquial de Ganzo,Cementerio,True,Parroquia de Ganzo,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Cementerio parroquial de Torres,Cementerio,True,Parroquia de Torres,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Cementerio de la Parroquia de Reocín,Cementerio,True,Parroquia de Reocín,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Casa Rectoral destinada a vivienda y nace destinada a almacen,Casa rectoral,True,Iglesia parroquial de Dualez,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Cementerio parroquial de Tanos,Cementerio,True,Parroquia de Tanos,False
Cantabria,Cantabria,Torrelavega,Torrelavega,Cementerio parroquial de Viernoles,Cementerio,True,Parroquia de Viernoles,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Industrial,Industrial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Residencial,Residencial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Residencial,Residencial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Residencial,Residencial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,San Felices de Buelna,Rectoral,Rectoral,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Residencial,Residencial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Residencial,Residencial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Residencial,Residencial,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Anievas,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Humilladero,Humilladero,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Cementerio,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Cementerio,Cementerio,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,San Felices de Buelna,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,San Felices de Buelna,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Suelo,Suelo,False,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Los Tojos,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Felices de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Barcena de Pie de Concha,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Felices de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Felices de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Los Tojos,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Los Tojos,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cieza,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Alfoz de Lloredo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Corrales de Buelna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Anievas,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Anievas,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Anievas,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Los Tojos,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Barcena de Pie de Concha,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Mazcuerras,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Arenas de Iguna,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Ruente,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Polaciones,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabezon de la Sal,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Molledo,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Tudanca,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
Cantabria,Cantabria,Torrelavega Nº 02,Cabuerniga,Iglesia,Iglesia,True,Obispado de Santander,False
