comunidad_autonoma_codigo,codigo_ine,codigo_ine_completo,nombre_oficial,nombre_alternativo,nombre_cooficial,provincia_codigo,activo
07,05026,0502601,Bercial de Zapardiel,Bercial de Zapardiel,Bercial de Zapardiel,05,True
07,05027,0502707,"Berlanas, Las","Berlanas, Las","Berlanas, Las",05,True
07,05029,0502906,Bernuy-Zapardiel,Bernuy,Zapardiel,05,True
07,05030,0503000,Berrocalejo de Aragona,Berrocalejo de Aragona,Berrocalejo de Aragona,05,True
07,05033,0503308,Blascomillán,Blascomillán,Blascomillán,05,True
07,05034,0503403,Blasconuño de Matacabras,Blasconuño de Matacabras,Blasconuño de Matacabras,05,True
07,05035,0503506,Blascosancho,Blascosancho,Blascosancho,05,True
07,05036,0503609,"Bohodón, El","Bohodón, El","Bohodón, El",05,True
07,05037,0503705,Bohoyo,Bohoyo,Bohoyo,05,True
07,05038,0503801,Bonilla de la Sierra,Bonilla de la Sierra,Bonilla de la Sierra,05,True
07,05039,0503904,Brabos,Brabos,Brabos,05,True
07,05040,0504008,Bularros,Bularros,Bularros,05,True
07,05041,0504105,Burgohondo,Burgohondo,Burgohondo,05,True
07,05042,0504200,Cabezas de Alambre,Cabezas de Alambre,Cabezas de Alambre,05,True
07,05043,0504306,Cabezas del Pozo,Cabezas del Pozo,Cabezas del Pozo,05,True
07,05044,0504401,Cabezas del Villar,Cabezas del Villar,Cabezas del Villar,05,True
07,05045,0504504,Cabizuela,Cabizuela,Cabizuela,05,True
07,05046,0504607,Canales,Canales,Canales,05,True
07,05047,0504703,Candeleda,Candeleda,Candeleda,05,True
07,05048,0504809,Cantiveros,Cantiveros,Cantiveros,05,True
07,05049,0504902,Cardeñosa,Cardeñosa,Cardeñosa,05,True
07,05051,0505102,"Carrera, La","Carrera, La","Carrera, La",05,True
07,05052,0505207,Casas del Puerto,Casas del Puerto,Casas del Puerto,05,True
07,05053,0505303,Casasola,Casasola,Casasola,05,True
07,05054,0505408,Casavieja,Casavieja,Casavieja,05,True
07,05055,0505501,Casillas,Casillas,Casillas,05,True
07,05056,0505604,Castellanos de Zapardiel,Castellanos de Zapardiel,Castellanos de Zapardiel,05,True
07,05057,0505700,Cebreros,Cebreros,Cebreros,05,True
07,05058,0505806,Cepeda la Mora,Cepeda la Mora,Cepeda la Mora,05,True
07,05067,0506708,Chamartín,Chamartín,Chamartín,05,True
07,05059,0505909,Cillán,Cillán,Cillán,05,True
07,05060,0506003,Cisla,Cisla,Cisla,05,True
07,05061,0506100,"Colilla, La","Colilla, La","Colilla, La",05,True
07,05062,0506205,Collado de Contreras,Collado de Contreras,Collado de Contreras,05,True
07,05063,0506301,Collado del Mirón,Collado del Mirón,Collado del Mirón,05,True
07,05064,0506406,Constanzana,Constanzana,Constanzana,05,True
07,05065,0506509,Crespos,Crespos,Crespos,05,True
07,05066,0506602,Cuevas del Valle,Cuevas del Valle,Cuevas del Valle,05,True
07,05903,0590305,Diego del Carpio,Diego del Carpio,Diego del Carpio,05,True
07,05069,0506907,Donjimeno,Donjimeno,Donjimeno,05,True
07,05070,0507001,Donvidas,Donvidas,Donvidas,05,True
07,05072,0507203,Espinosa de los Caballeros,Espinosa de los Caballeros,Espinosa de los Caballeros,05,True
07,05073,0507309,Flores de Ávila,Flores de Ávila,Flores de Ávila,05,True
07,05074,0507404,Fontiveros,Fontiveros,Fontiveros,05,True
07,05075,0507507,Fresnedilla,Fresnedilla,Fresnedilla,05,True
07,05076,0507600,"Fresno, El","Fresno, El","Fresno, El",05,True
07,05077,0507706,Fuente el Saúz,Fuente el Saúz,Fuente el Saúz,05,True
07,05078,0507802,Fuentes de Año,Fuentes de Año,Fuentes de Año,05,True
07,05079,0507905,Gallegos de Altamiros,Gallegos de Altamiros,Gallegos de Altamiros,05,True
07,05080,0508009,Gallegos de Sobrinos,Gallegos de Sobrinos,Gallegos de Sobrinos,05,True
07,05081,0508106,Garganta del Villar,Garganta del Villar,Garganta del Villar,05,True
07,05082,0508201,Gavilanes,Gavilanes,Gavilanes,05,True
07,05083,0508307,Gemuño,Gemuño,Gemuño,05,True
07,05085,0508505,Gil García,Gil García,Gil García,05,True
07,05084,0508402,Gilbuena,Gilbuena,Gilbuena,05,True
07,05086,0508608,Gimialcón,Gimialcón,Gimialcón,05,True
07,05087,0508704,Gotarrendura,Gotarrendura,Gotarrendura,05,True
07,05088,0508800,Grandes y San Martín,Grandes y San Martín,Grandes y San Martín,05,True
07,05089,0508903,Guisando,Guisando,Guisando,05,True
07,05090,0509007,Gutierre-Muñoz,Gutierre,Muñoz,05,True
07,05092,0509209,Hernansancho,Hernansancho,Hernansancho,05,True
07,05093,0509305,Herradón de Pinares,Herradón de Pinares,Herradón de Pinares,05,True
07,05094,0509400,Herreros de Suso,Herreros de Suso,Herreros de Suso,05,True
07,05095,0509503,Higuera de las Dueñas,Higuera de las Dueñas,Higuera de las Dueñas,05,True
07,05096,0509606,"Hija de Dios, La","Hija de Dios, La","Hija de Dios, La",05,True
07,05097,0509702,"Horcajada, La","Horcajada, La","Horcajada, La",05,True
07,05099,0509901,Horcajo de las Torres,Horcajo de las Torres,Horcajo de las Torres,05,True
07,05100,0510005,"Hornillo, El","Hornillo, El","Hornillo, El",05,True
07,05102,0510207,"Hoyo de Pinares, El","Hoyo de Pinares, El","Hoyo de Pinares, El",05,True
07,05101,0510102,Hoyocasero,Hoyocasero,Hoyocasero,05,True
07,05103,0510303,Hoyorredondo,Hoyorredondo,Hoyorredondo,05,True
07,05106,0510604,Hoyos de Miguel Muñoz,Hoyos de Miguel Muñoz,Hoyos de Miguel Muñoz,05,True
07,05104,0510408,Hoyos del Collado,Hoyos del Collado,Hoyos del Collado,05,True
07,05105,0510501,Hoyos del Espino,Hoyos del Espino,Hoyos del Espino,05,True
07,05107,0510700,Hurtumpascual,Hurtumpascual,Hurtumpascual,05,True
07,05108,0510806,Junciana,Junciana,Junciana,05,True
07,05109,0510909,Langa,Langa,Langa,05,True
07,05110,0511003,Lanzahíta,Lanzahíta,Lanzahíta,05,True
07,05113,0511301,"Llanos de Tormes, Los","Llanos de Tormes, Los","Llanos de Tormes, Los",05,True
07,05112,0511205,"Losar del Barco, El","Losar del Barco, El","Losar del Barco, El",05,True
07,05114,0511406,Madrigal de las Altas Torres,Madrigal de las Altas Torres,Madrigal de las Altas Torres,05,True
07,05115,0511509,Maello,Maello,Maello,05,True
07,05116,0511602,Malpartida de Corneja,Malpartida de Corneja,Malpartida de Corneja,05,True
07,05117,0511708,Mamblas,Mamblas,Mamblas,05,True
07,05118,0511804,Mancera de Arriba,Mancera de Arriba,Mancera de Arriba,05,True
07,05119,0511907,Manjabálago y Ortigosa de Rioalmar,Manjabálago y Ortigosa de Rioalmar,Manjabálago y Ortigosa de Rioalmar,05,True
07,05120,0512001,Marlín,Marlín,Marlín,05,True
07,05121,0512108,Martiherrero,Martiherrero,Martiherrero,05,True
07,05122,0512203,Martínez,Martínez,Martínez,05,True
07,05123,0512309,Mediana de Voltoya,Mediana de Voltoya,Mediana de Voltoya,05,True
07,05124,0512404,Medinilla,Medinilla,Medinilla,05,True
07,05125,0512507,Mengamuñoz,Mengamuñoz,Mengamuñoz,05,True
07,05126,0512600,Mesegar de Corneja,Mesegar de Corneja,Mesegar de Corneja,05,True
07,05127,0512706,Mijares,Mijares,Mijares,05,True
07,05128,0512802,Mingorría,Mingorría,Mingorría,05,True
07,05129,0512905,"Mirón, El","Mirón, El","Mirón, El",05,True
07,05130,0513009,Mironcillo,Mironcillo,Mironcillo,05,True
07,05131,0513106,Mirueña de los Infanzones,Mirueña de los Infanzones,Mirueña de los Infanzones,05,True
07,05132,0513201,Mombeltrán,Mombeltrán,Mombeltrán,05,True
07,05133,0513307,Monsalupe,Monsalupe,Monsalupe,05,True
07,05134,0513402,Moraleja de Matacabras,Moraleja de Matacabras,Moraleja de Matacabras,05,True
07,05135,0513505,Muñana,Muñana,Muñana,05,True
07,05136,0513608,Muñico,Muñico,Muñico,05,True
07,05138,0513800,Muñogalindo,Muñogalindo,Muñogalindo,05,True
07,05139,0513903,Muñogrande,Muñogrande,Muñogrande,05,True
07,05140,0514007,Muñomer del Peco,Muñomer del Peco,Muñomer del Peco,05,True
07,05141,0514104,Muñopepe,Muñopepe,Muñopepe,05,True
07,05142,0514209,Muñosancho,Muñosancho,Muñosancho,05,True
07,05143,0514305,Muñotello,Muñotello,Muñotello,05,True
07,05144,0514400,Narrillos del Álamo,Narrillos del Álamo,Narrillos del Álamo,05,True
07,05145,0514503,Narrillos del Rebollar,Narrillos del Rebollar,Narrillos del Rebollar,05,True
07,05149,0514901,Narros de Saldueña,Narros de Saldueña,Narros de Saldueña,05,True
07,05147,0514702,Narros del Castillo,Narros del Castillo,Narros del Castillo,05,True
07,05148,0514808,Narros del Puerto,Narros del Puerto,Narros del Puerto,05,True
07,05152,0515206,Nava de Arévalo,Nava de Arévalo,Nava de Arévalo,05,True
07,05153,0515302,Nava del Barco,Nava del Barco,Nava del Barco,05,True
07,05151,0515101,Navacepedilla de Corneja,Navacepedilla de Corneja,Navacepedilla de Corneja,05,True
07,05154,0515407,Navadijos,Navadijos,Navadijos,05,True
07,05155,0515500,Navaescurial,Navaescurial,Navaescurial,05,True
07,05156,0515603,Navahondilla,Navahondilla,Navahondilla,05,True
07,05157,0515709,Navalacruz,Navalacruz,Navalacruz,05,True
07,05158,0515805,Navalmoral,Navalmoral,Navalmoral,05,True
07,05159,0515908,Navalonguilla,Navalonguilla,Navalonguilla,05,True
07,05160,0516002,Navalosa,Navalosa,Navalosa,05,True
07,05161,0516109,Navalperal de Pinares,Navalperal de Pinares,Navalperal de Pinares,05,True
07,05162,0516204,Navalperal de Tormes,Navalperal de Tormes,Navalperal de Tormes,05,True
07,05163,0516300,Navaluenga,Navaluenga,Navaluenga,05,True
07,05164,0516405,Navaquesera,Navaquesera,Navaquesera,05,True
07,05165,0516508,Navarredonda de Gredos,Navarredonda de Gredos,Navarredonda de Gredos,05,True
07,05166,0516601,Navarredondilla,Navarredondilla,Navarredondilla,05,True
07,05167,0516707,Navarrevisca,Navarrevisca,Navarrevisca,05,True
07,05168,0516803,"Navas del Marqués, Las","Navas del Marqués, Las","Navas del Marqués, Las",05,True
07,05169,0516906,Navatalgordo,Navatalgordo,Navatalgordo,05,True
07,05170,0517000,Navatejares,Navatejares,Navatejares,05,True
07,05171,0517107,Neila de San Miguel,Neila de San Miguel,Neila de San Miguel,05,True
07,05172,0517202,Niharra,Niharra,Niharra,05,True
07,05173,0517308,Ojos-Albos,Ojos,Albos,05,True
07,05174,0517403,Orbita,Orbita,Orbita,05,True
07,05175,0517506,"Oso, El","Oso, El","Oso, El",05,True
07,05176,0517609,Padiernos,Padiernos,Padiernos,05,True
07,05177,0517705,Pajares de Adaja,Pajares de Adaja,Pajares de Adaja,05,True
07,05178,0517801,Palacios de Goda,Palacios de Goda,Palacios de Goda,05,True
07,05179,0517904,Papatrigo,Papatrigo,Papatrigo,05,True
07,05180,0518008,"Parral, El","Parral, El","Parral, El",05,True
07,05181,0518105,Pascualcobo,Pascualcobo,Pascualcobo,05,True
07,05182,0518200,Pedro Bernardo,Pedro Bernardo,Pedro Bernardo,05,True
07,05183,0518306,Pedro-Rodríguez,Pedro,Rodríguez,05,True
07,05184,0518401,Peguerinos,Peguerinos,Peguerinos,05,True
07,05185,0518504,Peñalba de Ávila,Peñalba de Ávila,Peñalba de Ávila,05,True
07,05186,0518607,Piedrahíta,Piedrahíta,Piedrahíta,05,True
07,05187,0518703,Piedralaves,Piedralaves,Piedralaves,05,True
07,05188,0518809,Poveda,Poveda,Poveda,05,True
07,05189,0518902,Poyales del Hoyo,Poyales del Hoyo,Poyales del Hoyo,05,True
07,05190,0519006,Pozanco,Pozanco,Pozanco,05,True
07,05191,0519103,Pradosegar,Pradosegar,Pradosegar,05,True
07,05192,0519208,Puerto Castilla,Puerto Castilla,Puerto Castilla,05,True
07,05193,0519304,Rasueros,Rasueros,Rasueros,05,True
07,05194,0519409,Riocabado,Riocabado,Riocabado,05,True
07,05195,0519502,Riofrío,Riofrío,Riofrío,05,True
07,05196,0519605,Rivilla de Barajas,Rivilla de Barajas,Rivilla de Barajas,05,True
07,05197,0519701,Salobral,Salobral,Salobral,05,True
07,05198,0519807,Salvadiós,Salvadiós,Salvadiós,05,True
07,05199,0519900,San Bartolomé de Béjar,San Bartolomé de Béjar,San Bartolomé de Béjar,05,True
07,05200,0520004,San Bartolomé de Corneja,San Bartolomé de Corneja,San Bartolomé de Corneja,05,True
07,05201,0520101,San Bartolomé de Pinares,San Bartolomé de Pinares,San Bartolomé de Pinares,05,True
07,05206,0520603,San Esteban de los Patos,San Esteban de los Patos,San Esteban de los Patos,05,True
07,05208,0520805,San Esteban de Zapardiel,San Esteban de Zapardiel,San Esteban de Zapardiel,05,True
07,05207,0520709,San Esteban del Valle,San Esteban del Valle,San Esteban del Valle,05,True
07,05209,0520908,San García de Ingelmos,San García de Ingelmos,San García de Ingelmos,05,True
07,05901,0590104,San Juan de Gredos,San Juan de Gredos,San Juan de Gredos,05,True
07,05210,0521002,San Juan de la Encinilla,San Juan de la Encinilla,San Juan de la Encinilla,05,True
07,05211,0521109,San Juan de la Nava,San Juan de la Nava,San Juan de la Nava,05,True
07,05212,0521204,San Juan del Molinillo,San Juan del Molinillo,San Juan del Molinillo,05,True
07,05213,0521300,San Juan del Olmo,San Juan del Olmo,San Juan del Olmo,05,True
07,05214,0521405,San Lorenzo de Tormes,San Lorenzo de Tormes,San Lorenzo de Tormes,05,True
07,05215,0521508,San Martín de la Vega del Alberche,San Martín de la Vega del Alberche,San Martín de la Vega del Alberche,05,True
07,05216,0521601,San Martín del Pimpollar,San Martín del Pimpollar,San Martín del Pimpollar,05,True
07,05217,0521707,San Miguel de Corneja,San Miguel de Corneja,San Miguel de Corneja,05,True
07,05218,0521803,San Miguel de Serrezuela,San Miguel de Serrezuela,San Miguel de Serrezuela,05,True
07,05219,0521906,San Pascual,San Pascual,San Pascual,05,True
07,05220,0522000,San Pedro del Arroyo,San Pedro del Arroyo,San Pedro del Arroyo,05,True
07,05231,0523105,San Vicente de Arévalo,San Vicente de Arévalo,San Vicente de Arévalo,05,True
07,05204,0520407,Sanchidrián,Sanchidrián,Sanchidrián,05,True
07,05205,0520500,Sanchorreja,Sanchorreja,Sanchorreja,05,True
07,05222,0522202,Santa Cruz de Pinares,Santa Cruz de Pinares,Santa Cruz de Pinares,05,True
07,05221,0522107,Santa Cruz del Valle,Santa Cruz del Valle,Santa Cruz del Valle,05,True
07,05226,0522609,Santa María de los Caballeros,Santa María de los Caballeros,Santa María de los Caballeros,05,True
07,05224,0522403,Santa María del Arroyo,Santa María del Arroyo,Santa María del Arroyo,05,True
07,05225,0522506,Santa María del Berrocal,Santa María del Berrocal,Santa María del Berrocal,05,True
07,05902,0590209,Santa María del Cubillo,Santa María del Cubillo,Santa María del Cubillo,05,True
07,05227,0522705,Santa María del Tiétar,Santa María del Tiétar,Santa María del Tiétar,05,True
07,05228,0522801,Santiago del Collado,Santiago del Collado,Santiago del Collado,05,True
07,05904,0590400,Santiago del Tormes,Santiago del Tormes,Santiago del Tormes,05,True
07,05229,0522904,Santo Domingo de las Posadas,Santo Domingo de las Posadas,Santo Domingo de las Posadas,05,True
07,05230,0523008,Santo Tomé de Zabarcos,Santo Tomé de Zabarcos,Santo Tomé de Zabarcos,05,True
07,05232,0523200,"Serrada, La","Serrada, La","Serrada, La",05,True
07,05233,0523306,Serranillos,Serranillos,Serranillos,05,True
07,05234,0523401,Sigeres,Sigeres,Sigeres,05,True
07,05235,0523504,Sinlabajos,Sinlabajos,Sinlabajos,05,True
07,05236,0523607,Solana de Ávila,Solana de Ávila,Solana de Ávila,05,True
07,05237,0523703,Solana de Rioalmar,Solana de Rioalmar,Solana de Rioalmar,05,True
07,05238,0523809,Solosancho,Solosancho,Solosancho,05,True
07,05239,0523902,Sotalbo,Sotalbo,Sotalbo,05,True
07,05240,0524006,Sotillo de la Adrada,Sotillo de la Adrada,Sotillo de la Adrada,05,True
07,05241,0524103,"Tiemblo, El","Tiemblo, El","Tiemblo, El",05,True
07,05242,0524208,Tiñosillos,Tiñosillos,Tiñosillos,05,True
07,05243,0524304,Tolbaños,Tolbaños,Tolbaños,05,True
07,05244,0524409,Tormellas,Tormellas,Tormellas,05,True
07,05245,0524502,Tornadizos de Ávila,Tornadizos de Ávila,Tornadizos de Ávila,05,True
07,05247,0524701,"Torre, La","Torre, La","Torre, La",05,True
07,05246,0524605,Tórtoles,Tórtoles,Tórtoles,05,True
07,05249,0524900,Umbrías,Umbrías,Umbrías,05,True
07,05251,0525100,Vadillo de la Sierra,Vadillo de la Sierra,Vadillo de la Sierra,05,True
07,05252,0525205,Valdecasa,Valdecasa,Valdecasa,05,True
07,05253,0525301,Vega de Santa María,Vega de Santa María,Vega de Santa María,05,True
07,05254,0525406,Velayos,Velayos,Velayos,05,True
07,05256,0525602,Villaflor,Villaflor,Villaflor,05,True
07,05257,0525708,Villafranca de la Sierra,Villafranca de la Sierra,Villafranca de la Sierra,05,True
07,05905,0590503,Villanueva de Ávila,Villanueva de Ávila,Villanueva de Ávila,05,True
07,05258,0525804,Villanueva de Gómez,Villanueva de Gómez,Villanueva de Gómez,05,True
07,05259,0525907,Villanueva del Aceral,Villanueva del Aceral,Villanueva del Aceral,05,True
07,05260,0526001,Villanueva del Campillo,Villanueva del Campillo,Villanueva del Campillo,05,True
07,05261,0526108,Villar de Corneja,Villar de Corneja,Villar de Corneja,05,True
07,05262,0526203,Villarejo del Valle,Villarejo del Valle,Villarejo del Valle,05,True
07,05263,0526309,Villatoro,Villatoro,Villatoro,05,True
07,05264,0526404,Viñegra de Moraña,Viñegra de Moraña,Viñegra de Moraña,05,True
07,05265,0526507,Vita,Vita,Vita,05,True
07,05266,0526600,Zapardiel de la Cañada,Zapardiel de la Cañada,Zapardiel de la Cañada,05,True
07,05267,0526706,Zapardiel de la Ribera,Zapardiel de la Ribera,Zapardiel de la Ribera,05,True
11,06001,0600106,Acedera,Acedera,Acedera,06,True
11,06002,0600201,Aceuchal,Aceuchal,Aceuchal,06,True
11,06003,0600307,Ahillones,Ahillones,Ahillones,06,True
11,06004,0600402,Alange,Alange,Alange,06,True
11,06005,0600505,"Albuera, La","Albuera, La","Albuera, La",06,True
11,06006,0600608,Alburquerque,Alburquerque,Alburquerque,06,True
11,06007,0600704,Alconchel,Alconchel,Alconchel,06,True
11,06008,0600800,Alconera,Alconera,Alconera,06,True
11,06009,0600903,Aljucén,Aljucén,Aljucén,06,True
11,06010,0601007,Almendral,Almendral,Almendral,06,True
11,06011,0601104,Almendralejo,Almendralejo,Almendralejo,06,True
11,06012,0601209,Arroyo de San Serván,Arroyo de San Serván,Arroyo de San Serván,06,True
11,06013,0601305,Atalaya,Atalaya,Atalaya,06,True
11,06014,0601400,Azuaga,Azuaga,Azuaga,06,True
11,06015,0601503,Badajoz,Badajoz,Badajoz,06,True
11,06016,0601606,Barcarrota,Barcarrota,Barcarrota,06,True
11,06017,0601702,Baterno,Baterno,Baterno,06,True
11,06018,0601808,Benquerencia de la Serena,Benquerencia de la Serena,Benquerencia de la Serena,06,True
11,06019,0601901,Berlanga,Berlanga,Berlanga,06,True
11,06020,0602005,Bienvenida,Bienvenida,Bienvenida,06,True
11,06021,0602102,Bodonal de la Sierra,Bodonal de la Sierra,Bodonal de la Sierra,06,True
11,06022,0602207,Burguillos del Cerro,Burguillos del Cerro,Burguillos del Cerro,06,True
11,06023,0602303,Cabeza del Buey,Cabeza del Buey,Cabeza del Buey,06,True
11,06024,0602408,Cabeza la Vaca,Cabeza la Vaca,Cabeza la Vaca,06,True
11,06025,0602501,Calamonte,Calamonte,Calamonte,06,True
11,06026,0602604,Calera de León,Calera de León,Calera de León,06,True
11,06027,0602700,Calzadilla de los Barros,Calzadilla de los Barros,Calzadilla de los Barros,06,True
11,06028,0602806,Campanario,Campanario,Campanario,06,True
11,06029,0602909,Campillo de Llerena,Campillo de Llerena,Campillo de Llerena,06,True
11,06030,0603003,Capilla,Capilla,Capilla,06,True
11,06031,0603100,Carmonita,Carmonita,Carmonita,06,True
11,06032,0603205,"Carrascalejo, El","Carrascalejo, El","Carrascalejo, El",06,True
11,06033,0603301,Casas de Don Pedro,Casas de Don Pedro,Casas de Don Pedro,06,True
11,06034,0603406,Casas de Reina,Casas de Reina,Casas de Reina,06,True
11,06035,0603509,Castilblanco,Castilblanco,Castilblanco,06,True
11,06036,0603602,Castuera,Castuera,Castuera,06,True
11,06042,0604203,Cheles,Cheles,Cheles,06,True
11,06037,0603708,"Codosera, La","Codosera, La","Codosera, La",06,True
11,06038,0603804,Cordobilla de Lácara,Cordobilla de Lácara,Cordobilla de Lácara,06,True
11,06039,0603907,"Coronada, La","Coronada, La","Coronada, La",06,True
11,06040,0604001,Corte de Peleas,Corte de Peleas,Corte de Peleas,06,True
11,06041,0604108,Cristina,Cristina,Cristina,06,True
11,06043,0604309,Don Álvaro,Don Álvaro,Don Álvaro,06,True
11,06044,0604404,Don Benito,Don Benito,Don Benito,06,True
11,06045,0604507,Entrín Bajo,Entrín Bajo,Entrín Bajo,06,True
11,06046,0604600,Esparragalejo,Esparragalejo,Esparragalejo,06,True
11,06047,0604706,Esparragosa de la Serena,Esparragosa de la Serena,Esparragosa de la Serena,06,True
11,06048,0604802,Esparragosa de Lares,Esparragosa de Lares,Esparragosa de Lares,06,True
11,06049,0604905,Feria,Feria,Feria,06,True
11,06050,0605008,Fregenal de la Sierra,Fregenal de la Sierra,Fregenal de la Sierra,06,True
11,06051,0605105,Fuenlabrada de los Montes,Fuenlabrada de los Montes,Fuenlabrada de los Montes,06,True
11,06052,0605200,Fuente de Cantos,Fuente de Cantos,Fuente de Cantos,06,True
11,06053,0605306,Fuente del Arco,Fuente del Arco,Fuente del Arco,06,True
11,06054,0605401,Fuente del Maestre,Fuente del Maestre,Fuente del Maestre,06,True
11,06055,0605504,Fuentes de León,Fuentes de León,Fuentes de León,06,True
11,06056,0605607,Garbayuela,Garbayuela,Garbayuela,06,True
11,06057,0605703,Garlitos,Garlitos,Garlitos,06,True
11,06058,0605809,"Garrovilla, La","Garrovilla, La","Garrovilla, La",06,True
11,06059,0605902,Granja de Torrehermosa,Granja de Torrehermosa,Granja de Torrehermosa,06,True
11,06903,0690308,Guadiana,Guadiana,Guadiana,06,True
11,06060,0606006,Guareña,Guareña,Guareña,06,True
11,06061,0606103,"Haba, La","Haba, La","Haba, La",06,True
11,06062,0606208,Helechosa de los Montes,Helechosa de los Montes,Helechosa de los Montes,06,True
11,06063,0606304,Herrera del Duque,Herrera del Duque,Herrera del Duque,06,True
11,06064,0606409,Higuera de la Serena,Higuera de la Serena,Higuera de la Serena,06,True
11,06065,0606502,Higuera de Llerena,Higuera de Llerena,Higuera de Llerena,06,True
11,06066,0606605,Higuera de Vargas,Higuera de Vargas,Higuera de Vargas,06,True
11,06067,0606701,Higuera la Real,Higuera la Real,Higuera la Real,06,True
11,06068,0606807,Hinojosa del Valle,Hinojosa del Valle,Hinojosa del Valle,06,True
11,06069,0606900,Hornachos,Hornachos,Hornachos,06,True
11,06070,0607004,Jerez de los Caballeros,Jerez de los Caballeros,Jerez de los Caballeros,06,True
11,06071,0607101,"Lapa, La","Lapa, La","Lapa, La",06,True
11,06073,0607302,Llera,Llera,Llera,06,True
11,06074,0607407,Llerena,Llerena,Llerena,06,True
